Date,^GSPC
2001-01-01,1298.3499755859375
2001-01-08,1318.550048828125
2001-01-15,1342.5400390625
2001-01-22,1354.949951171875
2001-01-29,1349.469970703125
2001-02-05,1314.760009765625
2001-02-12,1301.530029296875
2001-02-19,1245.8599853515625
2001-02-26,1234.1800537109375
2001-03-05,1233.4200439453125
2001-03-12,1150.530029296875
2001-03-19,1139.8299560546875
2001-03-26,1160.3299560546875
2001-04-02,1128.4300537109375
2001-04-09,1183.5
2001-04-16,1242.97998046875
2001-04-23,1253.050048828125
2001-04-30,1266.6099853515625
2001-05-07,1245.6700439453125
2001-05-14,1291.9599609375
2001-05-21,1277.8900146484375
2001-05-28,1260.6700439453125
2001-06-04,1264.9599609375
2001-06-11,1214.3599853515625
2001-06-18,1225.3499755859375
2001-06-25,1224.3800048828125
2001-07-02,1190.5899658203125
2001-07-09,1215.6800537109375
2001-07-16,1210.8499755859375
2001-07-23,1205.8199462890625
2001-07-30,1214.3499755859375
2001-08-06,1190.1600341796875
2001-08-13,1161.969970703125
2001-08-20,1184.9300537109375
2001-08-27,1133.5799560546875
2001-09-03,1085.780029296875
2001-09-10,1092.5400390625
2001-09-17,965.7999877929688
2001-09-24,1040.93994140625
2001-10-01,1071.3800048828125
2001-10-08,1091.6500244140625
2001-10-15,1073.47998046875
2001-10-22,1104.6099853515625
2001-10-29,1087.199951171875
2001-11-05,1120.31005859375
2001-11-12,1138.6500244140625
2001-11-19,1150.3399658203125
2001-11-26,1139.449951171875
2001-12-03,1158.31005859375
2001-12-10,1123.0899658203125
2001-12-17,1144.8900146484375
2001-12-24,1161.02001953125
