Date,^GSPC
1999-01-01,1269.72998046875
1999-01-08,1212.18994140625
1999-01-15,1235.1600341796875
1999-01-22,1265.3699951171875
1999-01-29,1248.489990234375
1999-02-05,1254.0400390625
1999-02-12,1237.280029296875
1999-02-19,1245.02001953125
1999-02-26,1246.6400146484375
1999-03-05,1297.6800537109375
1999-03-12,1316.550048828125
1999-03-19,1289.989990234375
1999-03-26,1293.719970703125
1999-04-02,1343.97998046875
1999-04-09,1322.8499755859375
1999-04-16,1358.8199462890625
1999-04-23,1342.8299560546875
1999-04-30,1332.050048828125
1999-05-07,1367.56005859375
1999-05-14,1338.8299560546875
1999-05-21,1281.4100341796875
1999-05-28,1299.5400390625
1999-06-04,1302.8199462890625
1999-06-11,1339.9000244140625
1999-06-18,1315.780029296875
1999-06-25,1380.9599609375
1999-07-02,1394.4200439453125
1999-07-09,1409.6199951171875
1999-07-16,1360.969970703125
1999-07-23,1341.030029296875
1999-07-30,1313.7099609375
1999-08-06,1298.1600341796875
1999-08-13,1323.5899658203125
1999-08-20,1362.010009765625
1999-08-27,1319.1099853515625
1999-09-03,1347.6600341796875
1999-09-10,1318.47998046875
1999-09-17,1280.4100341796875
1999-09-24,1282.7099609375
1999-10-01,1317.6400146484375
1999-10-08,1283.4200439453125
1999-10-15,1283.6099853515625
1999-10-22,1342.43994140625
1999-10-29,1362.6400146484375
1999-11-05,1381.4599609375
1999-11-12,1424.93994140625
1999-11-19,1417.0799560546875
1999-11-26,1409.0400390625
1999-12-03,1408.1099853515625
1999-12-10,1418.780029296875
1999-12-17,1458.3399658203125
1999-12-24,1464.469970703125
