Date,^GSPC
2009-01-01,906.6500244140625
2009-01-08,842.6199951171875
2009-01-15,840.239990234375
2009-01-22,874.0900268554688
2009-01-29,832.22998046875
2009-02-05,833.739990234375
2009-02-12,788.4199829101562
2009-02-19,764.9000244140625
2009-02-26,712.8699951171875
2009-03-05,721.3599853515625
2009-03-12,794.3499755859375
2009-03-19,813.8800048828125
2009-03-26,811.0800170898438
2009-04-02,825.1599731445312
2009-04-09,852.0599975585938
2009-04-16,843.5499877929688
2009-04-23,873.6400146484375
2009-04-30,919.530029296875
2009-05-07,883.9199829101562
2009-05-14,903.469970703125
2009-05-21,893.0599975585938
2009-05-28,931.760009765625
2009-06-04,939.1500244140625
2009-06-11,910.7100219726562
2009-06-18,900.9400024414062
2009-06-25,923.3300170898438
2009-07-02,879.5599975585938
2009-07-09,932.6799926757812
2009-07-16,954.0700073242188
2009-07-23,975.1500244140625
2009-07-30,1002.719970703125
2009-08-06,1005.8099975585938
2009-08-13,996.4600219726562
2009-08-20,1028.1199951171875
2009-08-27,994.75
2009-09-03,1033.3699951171875
2009-09-10,1068.760009765625
2009-09-17,1060.8699951171875
2009-09-24,1057.0799560546875
2009-10-01,1057.5799560546875
2009-10-08,1092.02001953125
2009-10-15,1081.4000244140625
2009-10-22,1042.6300048828125
2009-10-29,1046.5
2009-11-05,1098.510009765625
2009-11-12,1109.800048828125
2009-11-19,1110.6300048828125
2009-11-26,1109.239990234375
2009-12-03,1095.949951171875
2009-12-10,1109.1800537109375
2009-12-17,1120.5899658203125
2009-12-24,1126.4200439453125
