Date,^GSPC
1991-01-01,315.44000244140625
1991-01-08,312.489990234375
1991-01-15,331.05999755859375
1991-01-22,336.0299987792969
1991-01-29,348.3399963378906
1991-02-05,368.5799865722656
1991-02-12,369.05999755859375
1991-02-19,367.260009765625
1991-02-26,369.3299865722656
1991-03-05,372.9599914550781
1991-03-12,372.1099853515625
1991-03-19,369.8299865722656
1991-03-26,371.29998779296875
1991-04-02,378.6600036621094
1991-04-09,381.19000244140625
1991-04-16,380.95001220703125
1991-04-23,373.6600036621094
1991-04-30,380.0799865722656
1991-05-07,376.760009765625
1991-05-14,372.2799987792969
1991-05-21,377.489990234375
1991-05-28,388.05999755859375
1991-06-04,378.57000732421875
1991-06-11,380.1300048828125
1991-06-18,370.94000244140625
1991-06-25,377.9200134277344
1991-07-02,377.94000244140625
1991-07-09,382.3900146484375
1991-07-16,382.8800048828125
1991-07-23,383.1499938964844
1991-07-30,385.05999755859375
1991-08-06,388.0199890136719
1991-08-13,376.4700012207031
1991-08-20,393.8500061035156
1991-08-27,395.42999267578125
1991-09-03,388.57000732421875
1991-09-10,385.7799987792969
1991-09-17,385.9200134277344
1991-09-24,387.8599853515625
1991-10-01,379.5
1991-10-08,386.4700012207031
1991-10-15,390.0199890136719
1991-10-22,389.5199890136719
1991-10-29,390.2799987792969
1991-11-05,393.1199951171875
1991-11-12,385.239990234375
1991-11-19,375.3399963378906
1991-11-26,381.3999938964844
1991-12-03,378.260009765625
1991-12-10,384.4599914550781
1991-12-17,396.82000732421875
1991-12-24,415.1400146484375
