Date,^GSPC
1997-01-01,786.1599731445312
1997-02-01,790.8200073242188
1997-03-01,757.1199951171875
1997-04-01,801.3400268554688
1997-05-01,848.280029296875
1997-06-01,885.1400146484375
1997-07-01,954.3099975585938
1997-08-01,899.469970703125
1997-09-01,947.280029296875
1997-10-01,914.6199951171875
1997-11-01,955.4000244140625
1997-12-01,970.4299926757812
