Date,^GSPC
1993-01-01,430.7300109863281
1993-01-08,435.94000244140625
1993-01-15,435.489990234375
1993-01-22,438.6600036621094
1993-01-29,449.55999755859375
1993-02-05,447.6600036621094
1993-02-12,431.8999938964844
1993-02-19,442.3399963378906
1993-02-26,447.3399963378906
1993-03-05,453.7200012207031
1993-03-12,451.8900146484375
1993-03-19,450.8800048828125
1993-03-26,450.29998779296875
1993-04-02,441.8399963378906
1993-04-09,448.3999938964844
1993-04-16,439.4599914550781
1993-04-23,438.8900146484375
1993-04-30,443.260009765625
1993-05-07,439.2300109863281
1993-05-14,450.5899963378906
1993-05-21,452.4100036621094
1993-05-28,452.489990234375
1993-06-04,445.3800048828125
1993-06-11,448.5400085449219
1993-06-18,446.6199951171875
1993-06-25,449.0199890136719
1993-07-02,448.6400146484375
1993-07-09,449.2200012207031
1993-07-16,444.510009765625
1993-07-23,450.239990234375
1993-07-30,448.1300048828125
1993-08-06,448.9599914550781
1993-08-13,456.42999267578125
1993-08-20,461.0400085449219
1993-08-27,461.29998779296875
1993-09-03,457.5
1993-09-10,459.42999267578125
1993-09-17,457.739990234375
1993-09-24,458.92999267578125
1993-10-01,459.17999267578125
1993-10-08,466.8299865722656
1993-10-15,465.3599853515625
1993-10-22,467.7300109863281
1993-10-29,457.489990234375
1993-11-05,462.6400146484375
1993-11-12,463.6199951171875
1993-11-19,462.3599853515625
1993-11-26,463.1099853515625
1993-12-03,464.17999267578125
1993-12-10,463.3399963378906
1993-12-17,467.3800048828125
1993-12-24,468.6400146484375
