Date,^GSPC
1992-01-01,417.3999938964844
1992-01-08,420.44000244140625
1992-01-15,412.6400146484375
1992-01-22,414.9599914550781
1992-01-29,413.8500061035156
1992-02-05,413.760009765625
1992-02-12,407.3800048828125
1992-02-19,410.45001220703125
1992-02-26,412.8500061035156
1992-03-04,406.8900146484375
1992-03-11,409.5799865722656
1992-03-18,408.8800048828125
1992-03-25,403.69000244140625
1992-04-01,398.05999755859375
1992-04-08,412.3900146484375
1992-04-15,410.260009765625
1992-04-22,409.1099853515625
1992-04-29,416.8399963378906
1992-05-06,416.2900085449219
1992-05-13,416.3699951171875
1992-05-20,411.4100036621094
1992-05-27,413.5
1992-06-03,410.05999755859375
1992-06-10,408.32000732421875
1992-06-17,404.0400085449219
1992-06-24,408.1400146484375
1992-07-01,409.1600036621094
1992-07-08,417.67999267578125
1992-07-15,413.760009765625
1992-07-22,417.5199890136719
1992-07-29,424.3599853515625
1992-08-05,418.8999938964844
1992-08-12,421.3399963378906
1992-08-19,411.6099853515625
1992-08-26,416.07000732421875
1992-09-02,414.44000244140625
1992-09-09,419.7699890136719
1992-09-16,417.1400146484375
1992-09-23,416.79998779296875
1992-09-30,407.17999267578125
1992-10-07,409.29998779296875
1992-10-14,415.4800109863281
1992-10-21,418.489990234375
1992-10-28,419.9200134277344
1992-11-04,418.6199951171875
1992-11-11,419.2699890136719
1992-11-18,427.5899963378906
1992-11-25,430.7799987792969
1992-12-02,436.989990234375
1992-12-09,432.57000732421875
1992-12-16,440.30999755859375
1992-12-23,437.9800109863281
1992-12-30,435.7099914550781
