Date,^GSPC
2017-01-01,2276.97998046875
2017-01-08,2274.639892578125
2017-01-15,2271.31005859375
2017-01-22,2294.68994140625
2017-01-29,2297.419921875
2017-02-05,2316.10009765625
2017-02-12,2351.159912109375
2017-02-19,2367.340087890625
2017-02-26,2383.1201171875
2017-03-05,2372.60009765625
2017-03-12,2378.25
2017-03-19,2343.97998046875
2017-03-26,2362.719970703125
2017-04-02,2355.5400390625
2017-04-09,2328.949951171875
2017-04-16,2348.68994140625
2017-04-23,2384.199951171875
2017-04-30,2399.2900390625
2017-05-07,2390.89990234375
2017-05-14,2381.72998046875
2017-05-21,2415.820068359375
2017-05-28,2439.070068359375
2017-06-04,2431.77001953125
2017-06-11,2433.14990234375
2017-06-18,2438.300048828125
2017-06-25,2423.409912109375
2017-07-02,2425.179931640625
2017-07-09,2459.27001953125
2017-07-16,2472.5400390625
2017-07-23,2472.10009765625
2017-07-30,2476.830078125
2017-08-06,2441.320068359375
2017-08-13,2425.550048828125
2017-08-20,2443.050048828125
2017-08-27,2476.550048828125
2017-09-03,2461.429931640625
2017-09-10,2500.22998046875
2017-09-17,2502.219970703125
2017-09-24,2519.360107421875
2017-10-01,2549.330078125
2017-10-08,2553.169921875
2017-10-15,2575.2099609375
2017-10-22,2581.070068359375
2017-10-29,2587.840087890625
2017-11-05,2582.300048828125
2017-11-12,2578.85009765625
2017-11-19,2602.419921875
2017-11-26,2642.219970703125
2017-12-03,2651.5
2017-12-10,2675.81005859375
2017-12-17,2683.340087890625
2017-12-24,2673.610107421875
