Date,^GSPC
2005-01-01,1186.18994140625
2005-01-08,1184.52001953125
2005-01-15,1167.8699951171875
2005-01-22,1171.3599853515625
2005-01-29,1203.030029296875
2005-02-05,1205.300048828125
2005-02-12,1201.5899658203125
2005-02-19,1211.3699951171875
2005-02-26,1222.1199951171875
2005-03-05,1200.0799560546875
2005-03-12,1189.6500244140625
2005-03-19,1171.4200439453125
2005-03-26,1172.9200439453125
2005-04-02,1181.199951171875
2005-04-09,1142.6199951171875
2005-04-16,1152.1199951171875
2005-04-23,1156.8499755859375
2005-04-30,1171.3499755859375
2005-05-07,1154.050048828125
2005-05-14,1189.280029296875
2005-05-21,1198.780029296875
2005-05-28,1196.02001953125
2005-06-04,1198.1099853515625
2005-06-11,1216.9599609375
2005-06-18,1191.5699462890625
2005-06-25,1194.43994140625
2005-07-02,1211.8599853515625
2005-07-09,1227.9200439453125
2005-07-16,1233.6800537109375
2005-07-23,1234.1800537109375
2005-07-30,1226.4200439453125
2005-08-06,1230.3900146484375
2005-08-13,1219.7099609375
2005-08-20,1205.0999755859375
2005-08-27,1218.02001953125
2005-09-03,1241.47998046875
2005-09-10,1237.9100341796875
2005-09-17,1215.2900390625
2005-09-24,1228.81005859375
2005-10-01,1195.9000244140625
2005-10-08,1186.5699462890625
2005-10-15,1179.5899658203125
2005-10-22,1198.4100341796875
2005-10-29,1220.1400146484375
2005-11-05,1234.719970703125
2005-11-12,1248.27001953125
2005-11-19,1268.25
2005-11-26,1265.0799560546875
2005-12-03,1259.3699951171875
2005-12-10,1267.3199462890625
2005-12-17,1268.6600341796875
2005-12-24,1248.2900390625
