Date,^GSPC
2008-01-01,1416.1800537109375
2008-01-08,1416.25
2008-01-15,1325.18994140625
2008-01-22,1353.9599609375
2008-01-29,1380.8199462890625
2008-02-05,1339.1300048828125
2008-02-12,1349.989990234375
2008-02-19,1371.800048828125
2008-02-26,1331.3399658203125
2008-03-04,1273.3699951171875
2008-03-11,1276.5999755859375
2008-03-18,1349.8800048828125
2008-03-25,1322.699951171875
2008-04-01,1372.5400390625
2008-04-08,1328.3199462890625
2008-04-15,1388.1700439453125
2008-04-22,1396.3699951171875
2008-04-29,1407.489990234375
2008-05-06,1403.5799560546875
2008-05-13,1426.6300048828125
2008-05-20,1375.9300537109375
2008-05-27,1385.6700439453125
2008-06-03,1361.760009765625
2008-06-10,1360.1400146484375
2008-06-17,1318.0
2008-06-24,1280.0
2008-07-01,1252.31005859375
2008-07-08,1228.300048828125
2008-07-15,1260.0
2008-07-22,1234.3699951171875
2008-07-29,1249.010009765625
2008-08-05,1305.3199462890625
2008-08-12,1278.5999755859375
2008-08-19,1266.8399658203125
2008-08-26,1282.8299560546875
2008-09-02,1267.7900390625
2008-09-09,1192.699951171875
2008-09-16,1207.0899658203125
2008-09-23,1106.4200439453125
2008-09-30,1056.8900146484375
2008-10-07,1003.3499755859375
2008-10-14,985.4000244140625
2008-10-21,848.9199829101562
2008-10-28,966.2999877929688
2008-11-04,919.2100219726562
2008-11-11,850.75
2008-11-18,851.8099975585938
2008-11-25,816.2100219726562
2008-12-02,909.7000122070312
2008-12-09,868.5700073242188
2008-12-16,871.6300048828125
2008-12-23,869.4199829101562
2008-12-30,903.25
