Date,^GSPC
1997-01-01,753.22998046875
1997-01-08,768.8599853515625
1997-01-15,782.719970703125
1997-01-22,765.02001953125
1997-01-29,789.260009765625
1997-02-05,789.5900268554688
1997-02-12,816.2899780273438
1997-02-19,812.030029296875
1997-02-26,790.9500122070312
1997-03-05,811.3400268554688
1997-03-12,789.6599731445312
1997-03-19,789.0700073242188
1997-03-26,759.6400146484375
1997-04-02,766.1199951171875
1997-04-09,754.719970703125
1997-04-16,774.6099853515625
1997-04-23,794.0499877929688
1997-04-30,827.760009765625
1997-05-07,833.1300048828125
1997-05-14,841.6599731445312
1997-05-21,849.7100219726562
1997-05-28,845.47998046875
1997-06-04,865.27001953125
1997-06-11,894.4199829101562
1997-06-18,896.3400268554688
1997-06-25,891.030029296875
1997-07-02,918.75
1997-07-09,925.760009765625
1997-07-16,933.97998046875
1997-07-23,942.2899780273438
1997-07-30,952.3699951171875
1997-08-06,926.530029296875
1997-08-13,926.010009765625
1997-08-20,913.02001953125
1997-08-27,927.5800170898438
1997-09-03,933.6199951171875
1997-09-10,945.6400146484375
1997-09-17,951.9299926757812
1997-09-24,947.280029296875
1997-10-01,983.1199951171875
1997-10-08,970.280029296875
1997-10-15,972.280029296875
1997-10-22,921.8499755859375
1997-10-29,940.760009765625
1997-11-05,923.780029296875
1997-11-12,938.22998046875
1997-11-19,950.8200073242188
1997-11-26,971.6799926757812
1997-12-03,975.780029296875
1997-12-10,968.0399780273438
1997-12-17,939.1300048828125
1997-12-24,970.8400268554688
