Date,^GSPC
1990-01-01,352.20001220703125
1990-01-08,339.92999267578125
1990-01-15,339.1499938964844
1990-01-22,325.79998779296875
1990-01-29,330.9200134277344
1990-02-05,333.6199951171875
1990-02-12,332.7200012207031
1990-02-19,324.1499938964844
1990-02-26,335.5400085449219
1990-03-05,337.92999267578125
1990-03-12,341.9100036621094
1990-03-19,337.2200012207031
1990-03-26,339.94000244140625
1990-04-02,340.0799865722656
1990-04-09,344.3399963378906
1990-04-16,335.1199951171875
1990-04-23,329.1099853515625
1990-04-30,338.3900146484375
1990-05-07,352.0
1990-05-14,354.6400146484375
1990-05-21,354.5799865722656
1990-05-28,363.1600036621094
1990-06-04,358.7099914550781
1990-06-11,362.9100036621094
1990-06-18,355.42999267578125
1990-06-25,358.0199890136719
1990-07-02,358.4200134277344
1990-07-09,367.30999755859375
1990-07-16,361.6099853515625
1990-07-23,353.44000244140625
1990-07-30,344.8599853515625
1990-08-06,335.5199890136719
1990-08-13,327.8299865722656
1990-08-20,311.510009765625
1990-08-27,322.55999755859375
1990-09-03,323.3999938964844
1990-09-10,316.8299865722656
1990-09-17,311.32000732421875
1990-09-24,306.04998779296875
1990-10-01,311.5
1990-10-08,300.0299987792969
1990-10-15,312.4800109863281
1990-10-22,304.7099914550781
1990-10-29,311.8500061035156
1990-11-05,313.739990234375
1990-11-12,317.1199951171875
1990-11-19,315.1000061035156
1990-11-26,322.2200012207031
1990-12-03,327.75
1990-12-10,326.82000732421875
1990-12-17,331.75
1990-12-24,328.7200012207031
