Date,^GSPC
1989-01-01,280.6700134277344
1989-01-08,283.8699951171875
1989-01-15,286.6300048828125
1989-01-22,293.82000732421875
1989-01-29,296.9700012207031
1989-02-05,292.0199890136719
1989-02-12,296.760009765625
1989-02-19,287.1300048828125
1989-02-26,291.17999267578125
1989-03-05,292.8800048828125
1989-03-12,292.69000244140625
1989-03-19,288.9800109863281
1989-03-26,294.8699951171875
1989-04-02,297.1600036621094
1989-04-09,301.3599853515625
1989-04-16,309.6099853515625
1989-04-23,309.6400146484375
1989-04-30,307.6099853515625
1989-05-07,313.8399963378906
1989-05-14,321.239990234375
1989-05-21,321.5899963378906
1989-05-28,325.5199890136719
1989-06-04,326.69000244140625
1989-06-11,321.3500061035156
1989-06-18,328.0
1989-06-25,317.9800109863281
1989-07-02,324.9100036621094
1989-07-09,331.8399963378906
1989-07-16,335.8999938964844
1989-07-23,342.1499938964844
1989-07-30,343.9200134277344
1989-08-06,344.739990234375
1989-08-13,346.0299987792969
1989-08-20,350.5199890136719
1989-08-27,353.7300109863281
1989-09-03,348.760009765625
1989-09-10,345.05999755859375
1989-09-17,347.04998779296875
1989-09-24,349.1499938964844
1989-10-01,358.7799987792969
1989-10-08,333.6499938964844
1989-10-15,347.1600036621094
1989-10-22,335.05999755859375
1989-10-29,337.6199951171875
1989-11-05,339.1000061035156
1989-11-12,341.6099853515625
1989-11-19,343.9700012207031
1989-11-26,350.6300048828125
1989-12-03,348.69000244140625
1989-12-10,350.1400146484375
1989-12-17,347.4200134277344
1989-12-24,353.3999938964844
