Date,^GSPC
2020-01-01,3237.179931640625
2020-01-08,3283.14990234375
2020-01-15,3320.7900390625
2020-01-22,3276.239990234375
2020-01-29,3297.590087890625
2020-02-05,3357.75
2020-02-12,3370.2900390625
2020-02-19,3128.2099609375
2020-02-26,3003.3701171875
2020-03-04,2882.22998046875
2020-03-11,2529.18994140625
2020-03-18,2447.330078125
2020-03-25,2584.590087890625
2020-04-01,2659.409912109375
2020-04-08,2846.06005859375
2020-04-15,2736.56005859375
2020-04-22,2863.389892578125
2020-04-29,2868.43994140625
2020-05-06,2870.1201171875
2020-05-13,2922.93994140625
2020-05-20,2991.77001953125
2020-05-27,3080.820068359375
2020-06-03,3207.179931640625
2020-06-10,3124.739990234375
2020-06-17,3131.2900390625
2020-06-24,3100.2900390625
2020-07-01,3145.320068359375
2020-07-08,3197.52001953125
2020-07-15,3257.300048828125
2020-07-22,3218.43994140625
2020-07-29,3306.510009765625
2020-08-05,3333.68994140625
2020-08-12,3389.780029296875
2020-08-19,3443.6201171875
2020-08-26,3526.64990234375
2020-09-02,3331.840087890625
2020-09-09,3401.199951171875
2020-09-16,3315.570068359375
2020-09-23,3335.469970703125
2020-09-30,3360.969970703125
2020-10-07,3511.929931640625
2020-10-14,3443.1201171875
2020-10-21,3390.679931640625
2020-10-28,3369.159912109375
2020-11-04,3545.530029296875
2020-11-11,3609.530029296875
2020-11-18,3635.409912109375
2020-11-25,3662.449951171875
2020-12-02,3702.25
2020-12-09,3694.6201171875
2020-12-16,3687.260009765625
2020-12-23,3727.0400390625
2020-12-30,3756.070068359375
