Date,^GSPC
1995-01-01,470.4200134277344
1995-02-01,487.3900146484375
1995-03-01,500.7099914550781
1995-04-01,514.7100219726562
1995-05-01,533.4000244140625
1995-06-01,544.75
1995-07-01,562.0599975585938
1995-08-01,561.8800048828125
1995-09-01,584.4099731445312
1995-10-01,581.5
1995-11-01,605.3699951171875
1995-12-01,615.9299926757812
