Date,^GSPC
2006-01-01,1285.449951171875
2006-01-08,1287.6099853515625
2006-01-15,1261.489990234375
2006-01-22,1283.719970703125
2006-01-29,1264.030029296875
2006-02-05,1266.989990234375
2006-02-12,1287.239990234375
2006-02-19,1289.4300537109375
2006-02-26,1287.22998046875
2006-03-05,1281.4200439453125
2006-03-12,1307.25
2006-03-19,1302.949951171875
2006-03-26,1294.8699951171875
2006-04-02,1295.5
2006-04-09,1289.1199951171875
2006-04-16,1311.280029296875
2006-04-23,1310.6099853515625
2006-04-30,1325.760009765625
2006-05-07,1291.239990234375
2006-05-14,1267.030029296875
2006-05-21,1280.1600341796875
2006-05-28,1288.219970703125
2006-06-04,1252.300048828125
2006-06-11,1251.5400390625
2006-06-18,1244.5
2006-06-25,1270.199951171875
2006-07-02,1265.47998046875
2006-07-09,1236.199951171875
2006-07-16,1240.2900390625
2006-07-23,1278.550048828125
2006-07-30,1279.3599853515625
2006-08-06,1266.739990234375
2006-08-13,1302.300048828125
2006-08-20,1295.0899658203125
2006-08-27,1311.010009765625
2006-09-03,1298.9200439453125
2006-09-10,1319.6600341796875
2006-09-17,1314.780029296875
2006-09-24,1335.8499755859375
2006-10-01,1349.5899658203125
2006-10-08,1365.6199951171875
2006-10-15,1368.5999755859375
2006-10-22,1377.3399658203125
2006-10-29,1364.300048828125
2006-11-05,1380.9000244140625
2006-11-12,1401.199951171875
2006-11-19,1400.949951171875
2006-11-26,1396.7099609375
2006-12-03,1409.8399658203125
2006-12-10,1427.0899658203125
2006-12-17,1410.760009765625
2006-12-24,1418.300048828125
