Date,^GSPC
2012-01-01,1312.4100341796875
2012-02-01,1365.6800537109375
2012-03-01,1408.469970703125
2012-04-01,1397.9100341796875
2012-05-01,1310.3299560546875
2012-06-01,1362.1600341796875
2012-07-01,1379.3199462890625
2012-08-01,1406.5799560546875
2012-09-01,1440.6700439453125
2012-10-01,1412.1600341796875
2012-11-01,1416.1800537109375
2012-12-01,1426.18994140625
