Date,^GSPC
2005-01-01,1181.27001953125
2005-02-01,1203.5999755859375
2005-03-01,1180.5899658203125
2005-04-01,1156.8499755859375
2005-05-01,1191.5
2005-06-01,1191.3299560546875
2005-07-01,1234.1800537109375
2005-08-01,1220.3299560546875
2005-09-01,1228.81005859375
2005-10-01,1207.010009765625
2005-11-01,1249.47998046875
2005-12-01,1248.2900390625
