Date,AIG,BAC,C,CSCO,CVX,GE,GOOGL,IBM,INTC,JNJ,JPM,KO,MSFT,PFE,PG,T,VZ,WFC,WMT,XOM
2006-01-01,785.1246948242188,28.642337799072266,298.4404602050781,11.9509859085083,27.285598754882812,96.51469421386719,10.738574028015137,41.706844329833984,12.45258903503418,32.04429626464844,23.37493896484375,11.184330940246582,19.58379364013672,10.233576774597168,33.32417678833008,4.677258014678955,9.961647987365723,17.96432113647461,10.229137420654297,31.580734252929688
2006-02-01,795.9193725585938,29.691417694091797,297.0950622558594,13.025735855102539,25.953018188476562,96.86834716796875,9.000187873840332,41.16305160522461,12.065999984741211,32.10557174682617,24.39873504638672,11.343798637390137,18.69331169128418,10.436813354492188,33.879764556884766,5.062304496765137,10.741053581237793,18.49437141418457,10.062753677368164,29.879650115966797
2006-03-01,792.6806640625,29.490673065185547,305.8397521972656,13.946038246154785,26.851110458374023,103.26457214355469,9.679757118225098,42.413272857666016,11.452289581298828,33.16669845581055,24.695270538330078,11.316766738891602,18.993993759155273,10.026280403137207,32.57950973510742,4.961390972137451,10.85580062866211,18.554025650024414,10.479818344116211,30.792274475097656
2006-04-01,784.37890625,32.683467864990234,323.45318603515625,13.482674598693848,28.263832092285156,102.70044708251953,10.373224258422852,42.34645462036133,11.758315086364746,32.8250617980957,26.913341522216797,11.423901557922363,16.857952117919922,10.191237449645996,32.90739822387695,4.809100151062012,10.527512550354004,19.954219818115234,10.026535034179688,31.91547203063965
2006-05-01,730.8848266601562,31.68829917907715,322.55401611328125,12.665345191955566,27.69411849975586,101.72067260742188,9.228531837463379,41.09156799316406,10.604846954345703,33.72675704956055,25.495071411132812,11.987462043762207,15.810863494873047,9.519327163696289,30.838932037353516,4.860687732696533,10.065797805786133,19.280271530151367,10.788040161132812,30.817567825317383
2006-06-01,711.609619140625,31.818572998046875,315.6842346191406,12.568804740905762,28.992624282836914,97.8608169555664,10.407724380493164,39.65040588378906,11.238954544067383,33.767032623291016,25.112411499023438,11.712489128112793,16.328031539916992,9.532567977905273,31.60635757446289,5.202016353607178,10.801138877868652,19.636924743652344,10.763318061828613,31.196308135986328
2006-07-01,731.1317749023438,34.0875358581543,316.0767517089844,11.50692367553711,30.73048973083496,97.78527069091797,9.595370292663574,39.95491409301758,10.647429466247559,35.249141693115234,27.2768497467041,12.20276927947998,16.86062240600586,10.5560941696167,31.94744300842285,5.593705177307129,10.907572746276855,21.176729202270508,9.943277359008789,34.44561767578125
2006-08-01,769.0927734375,34.047847747802734,322.88128662109375,14.151975631713867,30.085796356201172,101.88325500488281,9.395072937011719,41.79241180419922,11.576119422912598,36.43821334838867,27.523601531982422,12.287779808044434,18.009885787963867,11.193761825561523,35.38420486450195,5.899566173553467,11.485933303833008,20.345359802246094,9.99243450164795,34.410011291503906
2006-09-01,800.5736083984375,35.82064437866211,328.2763671875,14.789101600646973,30.538209915161133,105.5925064086914,9.975113868713379,42.46174621582031,12.237211227416992,36.80834197998047,28.307218551635742,12.252128601074219,19.23674201965332,11.625348091125488,35.42994689941406,6.170571327209473,12.122588157653809,21.347383499145508,11.061996459960938,34.278465270996094
2006-10-01,811.5685424804688,36.02124786376953,331.5150451660156,15.529202461242676,31.639957427978516,105.77930450439453,11.823946952819824,47.84591293334961,12.695286750793457,38.20269012451172,28.5965576171875,12.900849342346191,20.193309783935547,10.9243803024292,36.23593521118164,6.490850448608398,12.080140113830566,21.41230010986328,11.053020477294922,36.485389709472656
2006-11-01,849.6279296875,36.00786209106445,327.747802734375,17.31830596923828,34.05061721801758,106.29150390625,12.032929420471191,47.63344192504883,12.730987548828125,37.358154296875,28.097381591796875,12.931218147277832,20.650493621826172,11.268712043762207,36.07260513305664,6.514193058013916,11.969874382019043,20.79275894165039,10.339777946472168,39.23889923095703
2006-12-01,867.8681030273438,36.07251739501953,371.7663269042969,17.588613510131836,34.878021240234375,112.10617065429688,11.429062843322754,50.50701904296875,12.105380058288574,37.631839752197266,29.32374382019043,13.412399291992188,21.073970794677734,10.711140632629395,36.922855377197266,6.867659091949463,12.757808685302734,21.144710540771484,10.357721328735352,39.31666946411133
