Date,AAPL,ABBV,AMZN,AVGO,BAC,BRK-A,GOOGL,JNJ,JPM,LLY,MA,META,MSFT,NVDA,ORCL,PLTR,TSLA,V,WMT,XOM
2025-05-21,199.60260009765625,179.86048889160156,206.02000427246094,233.7559814453125,43.24727249145508,760100.0,172.30255126953125,149.0959014892578,260.22906494140625,721.365478515625,571.1761474609375,640.3223266601562,458.02923583984375,135.4680633544922,160.3017120361328,123.38999938964844,362.8900146484375,357.22320556640625,96.95559692382812,101.00303649902344
2025-05-28,202.6533203125,181.34222412109375,205.7100067138672,254.78561401367188,43.667816162109375,746200.0,165.60577392578125,151.52212524414062,261.19036865234375,746.7896118164062,578.552490234375,664.7760620117188,460.29608154296875,141.1867218017578,167.45989990234375,133.1699981689453,344.2699890136719,363.74530029296875,99.34024047851562,101.2762451171875
2025-06-04,202.0551300048828,183.52122497558594,217.61000061035156,242.66380310058594,44.09813690185547,736000.0,177.9828643798828,153.51405334472656,263.4759216308594,802.8997802734375,586.078125,700.2155151367188,468.2001953125,143.92608642578125,175.717041015625,132.80999755859375,326.0899963378906,368.557373046875,96.69725799560547,104.61308288574219
2025-06-11,195.0464630126953,179.62806701660156,214.82000732421875,247.36570739746094,43.511962890625,725400.0,175.5542755126953,149.52041625976562,264.37835693359375,787.0345458984375,566.1061401367188,695.0615234375,475.279052734375,144.08604431152344,206.11209106445312,138.1999969482422,316.3500061035156,355.7716369628906,93.64690399169922,111.22824096679688
2025-06-18,199.6923065185547,179.69586181640625,212.77000427246094,261.6499938964844,45.90251922607422,740085.0,166.3949432373047,149.333984375,275.8943786621094,773.944580078125,554.2561645507812,710.5313110351562,487.279296875,147.8754119873047,213.1316680908203,143.22999572753906,340.4700012207031,349.5975646972656,97.37290954589844,105.70584869384766
2025-06-25,207.18951416015625,183.9957733154297,220.4600067138672,263.2302551269531,47.36833190917969,733150.0,175.44451904296875,152.9939727783203,284.8698425292969,771.776123046875,561.29443359375,717.5348510742188,489.2081298828125,153.2745361328125,216.7850341796875,130.67999267578125,300.7099914550781,353.41534423828125,97.61137390136719,106.58397674560547
2025-07-02,209.3728485107422,183.78271484375,219.36000061035156,270.25,46.38456726074219,715269.0,173.9678497314453,152.8664093017578,277.3854064941406,773.5267333984375,559.1372680664062,718.9814453125,493.751708984375,159.97341918945312,232.170654296875,139.7100067138672,297.80999755859375,352.50067138671875,96.4687271118164,111.41361999511719
2025-07-09,208.4755859375,180.50933837890625,226.35000610351562,279.337890625,45.40079879760742,705000.0,181.59068298339844,152.258056640625,282.4376525878906,767.6481323242188,547.128173828125,708.7255249023438,502.89862060546875,170.671630859375,232.62608337402344,148.5800018310547,310.7799987792969,345.01422119140625,94.77960205078125,110.16474151611328
2025-07-16,213.74952697753906,182.771728515625,227.47000122070312,277.00128173828125,46.99449920654297,714710.0,190.90966796875,164.77859497070312,287.24761962890625,772.313232421875,556.23046875,703.1586303710938,502.3517761230469,167.00225830078125,236.2457275390625,149.07000732421875,332.1099853515625,349.82623291015625,95.23666381835938,105.90098571777344
2025-07-23,210.62904357910156,186.78643798828125,231.00999450683594,295.72393798828125,47.17157745361328,713705.0,195.3097381591797,164.95523071289062,292.777099609375,758.8949584960938,560.7698364257812,698.3599243164062,509.609619140625,175.48085021972656,248.0227813720703,156.24000549316406,321.20001220703125,349.2595520019531,97.70079803466797,110.13546752929688
2025-07-30,202.3043670654297,193.9464874267578,213.75,291.259521484375,44.820377349853516,694750.0,194.232177734375,167.53587341308594,287.1884460449219,761.8790283203125,563.4775390625,761.6712646484375,524.7019653320312,178.23037719726562,253.66822814941406,173.27000427246094,308.7200012207031,335.4796447753906,98.67453002929688,104.63259887695312
2025-08-06,228.95326232910156,194.03439331054688,221.47000122070312,311.0460510253906,46.7288818359375,704700.0,202.88267517089844,169.53758239746094,288.6472473144531,636.0314331054688,571.5806884765625,788.1489868164062,526.183349609375,183.1295623779297,251.87240600585938,186.97000122070312,340.8399963378906,334.7936096191406,102.95695495605469,103.5495834350586
2025-08-13,230.1213836669922,201.4093475341797,228.00999450683594,293.2282409667969,47.299468994140625,727200.0,201.11668395996094,174.46337890625,286.4886779785156,699.4725341796875,582.859375,749.71923828125,506.8258056640625,175.61080932617188,232.7830352783203,157.75,329.30999755859375,341.0697326660156,100.64185333251953,104.80821990966797
2025-08-20,228.87376403808594,203.52903747558594,228.7100067138672,296.310546875,49.43423843383789,737180.0,206.6741180419922,173.17796325683594,294.2851257324219,733.72607421875,588.9317016601562,752.3331298828125,499.1404724121094,181.7397918701172,232.37628173828125,160.8699951171875,351.6700134277344,349.7644958496094,95.65829467773438,109.79148864746094
2025-08-27,229.28298950195312,207.00648498535156,225.33999633789062,296.53924560546875,49.60147476196289,751128.0,210.87466430664062,176.00094604492188,295.39892578125,732.8886108398438,589.1906127929688,733.3875732421875,503.0282287597656,170.75161743164062,223.53602600097656,157.08999633789062,329.3599853515625,348.65899658203125,97.4509506225586,112.9427490234375
2025-09-03,233.9041748046875,205.54127502441406,238.24000549316406,334.7501220703125,49.47358703613281,738781.0,239.09107971191406,174.91368103027344,293.57550048828125,748.2603759765625,581.356201171875,763.9059448242188,496.34600830078125,170.7316131591797,239.61911010742188,162.36000061035156,346.9700012207031,342.6034851074219,101.87284088134766,108.96429443359375
2025-09-10,237.6969451904297,211.24586486816406,234.0500030517578,357.9470520019531,50.11478805541992,735993.0,250.8192596435547,174.41946411132812,304.7527160644531,762.3162841796875,583.7652587890625,777.1747436523438,506.9320068359375,174.8509521484375,304.24908447265625,170.25999450683594,421.6199951171875,338.6594543457031,102.99822998046875,112.93289947509766
2025-09-17,253.9459686279297,217.44863891601562,220.7100067138672,337.00714111328125,51.14359664916992,739686.0,251.31858825683594,174.53805541992188,308.25177001953125,744.6417846679688,567.3897094726562,753.6300659179688,507.1212463378906,178.410400390625,311.37286376953125,182.5500030517578,425.8500061035156,337.3348388671875,102.10189819335938,112.21401977539062
2025-09-24,254.14559936523438,226.17156982421875,219.57000732421875,328.5906677246094,51.03478240966797,754200.0,242.77020263671875,183.27584838867188,310.9031677246094,760.611572265625,566.2349243164062,733.1538696289062,515.8051147460938,186.55950927734375,279.03802490234375,182.4199981689453,444.7200012207031,340.0040283203125,102.63969421386719,111.03230285644531
2025-10-01,255.99209594726562,227.43167114257812,221.77999877929688,335.0646667480469,49.7487678527832,753715.0,245.42657470703125,186.70570373535156,303.27423095703125,840.9891967773438,577.2150268554688,711.889404296875,521.8101196289062,185.01968383789062,282.0145263671875,182.1699981689453,433.0899963378906,350.9995422363281,102.81896209716797,112.51929473876953
2025-10-08,247.29864501953125,223.8174591064453,216.38999938964844,342.7538146972656,49.550926208496094,743525.0,245.1169891357422,188.64305114746094,299.19232177734375,809.80712890625,565.3489379882812,707.466796875,511.4432067871094,180.01022338867188,296.65899658203125,179.74000549316406,429.239990234375,346.9757995605469,106.77277374267578,110.57930755615234
2025-10-15,262.27008056640625,226.02505493164062,222.02999877929688,341.2897033691406,50.96553421020508,736600.0,250.12020874023438,189.66114807128906,294.2500305175781,797.067138671875,570.1921997070312,732.0457153320312,515.5162963867188,181.14010620117188,273.4694519042969,181.50999450683594,442.6000061035156,345.8105163574219,105.78681182861328,110.99291229248047
2025-10-22,268.4882507324219,223.86663818359375,229.25,371.47845458984375,52.301002502441406,722495.0,267.1071472167969,184.7683868408203,302.4409484863281,817.5328369140625,564.1117553710938,750.1853637695312,539.8251953125,201.0079345703125,279.11474609375,189.60000610351562,460.54998779296875,345.50177001953125,102.7492446899414,113.2775650024414
2025-10-29,269.5262756347656,212.40472412109375,249.32000732421875,350.5325622558594,52.96379470825195,731118.0,277.1634521484375,184.69918823242188,306.2937927246094,904.0213012695312,550.97412109375,626.2725830078125,512.2001342773438,198.66818237304688,246.6542510986328,190.74000549316406,444.260009765625,338.9283752441406,101.85292053222656,112.401123046875
2025-11-05,274.7263488769531,221.534912109375,249.10000610351562,350.552490234375,53.052825927734375,745751.0,290.914794921875,191.58859252929688,312.6028747558594,985.525390625,556.55615234375,626.0330200195312,506.573486328125,193.1387939453125,234.70767211914062,190.9600067138672,439.6199951171875,337.553955078125,103.01815032958984,117.9552001953125
2025-11-12,267.19000244140625,230.09445190429688,222.5500030517578,339.1383056640625,51.0842399597168,755597.0,283.8943176269531,197.68724060058594,296.5478515625,1026.82568359375,525.885009765625,596.6920776367188,491.74517822265625,181.340087890625,219.14332580566406,167.3300018310547,401.25,319.88543701171875,100.97650909423828,117.21662139892578
2025-11-19,276.7110900878906,228.05787658691406,229.6699981689453,383.4902648925781,51.915199279785156,763000.0,323.0011901855469,204.28012084960938,300.103515625,1108.0904541015625,544.7142333984375,635.1576538085938,475.01470947265625,177.80047607421875,195.82659912109375,163.5500030517578,419.3999938964844,333.8415832519531,106.56362915039062,113.75180053710938
2025-11-26,285.9224548339844,220.74783325195312,234.4199981689453,380.0440979003906,52.617557525634766,760100.0,315.38153076171875,204.333740234375,304.9368896484375,1044.376953125,544.1560668945312,646.01953125,488.8841552734375,181.44007873535156,199.8717498779297,170.69000244140625,429.239990234375,328.9416809082031,111.95156860351562,114.61603546142578
2025-12-03,276.9208679199219,219.39012145996094,227.9199981689453,404.66522216796875,52.96379470825195,736300.0,316.6498107910156,198.90261840820312,297.6373596191406,980.5833740234375,535.822998046875,655.8631591796875,490.8995361328125,184.94969177246094,220.1769561767578,181.83999633789062,445.1700134277344,325.828125,114.59075927734375,117.467041015625
2025-12-10,274.353271484375,220.0591278076172,222.55999755859375,339.93511962890625,54.50189208984375,749120.0,306.3543395996094,208.19322204589844,312.5335693359375,1052.5333251953125,564.2014770507812,656.0527954101562,475.3051452636719,177.71038818359375,187.49777221679688,187.75,489.8800048828125,344.3998107910156,114.94928741455078,113.9206771850586
2025-12-17,272.1053771972656,225.09646606445312,232.13999938964844,347.9230651855469,55.655372619628906,750560.0,314.1288757324219,204.69183349609375,322.8143310546875,1069.8543701171875,574.498291015625,664.3711547851562,485.7413330078125,189.19976806640625,194.14691162109375,194.1300048828125,485.55999755859375,352.6528015136719,110.67286682128906,118.62928771972656
2025-12-24,272.82470703125,226.03114318847656,232.52999877929688,349.1176452636719,54.9692497253418,755400.0,313.6292419433594,205.81585693359375,320.328369140625,1077.950927734375,575.5648803710938,665.3803100585938,486.3699035644531,187.52984619140625,196.00550842285156,180.83999633789062,454.42999267578125,352.8923034667969,111.69078063964844,120.18889617919922
