Date,AAPL,AMZN,BAC,BRK-A,DIS,GOOGL,HD,INTC,JNJ,JPM,KO,MA,META,MSFT,PG,UNH,V,VZ,WMT,XOM
2019-07-16,49.613155364990234,99.28150177001953,25.074995040893555,307135.0,136.7801055908203,56.493587493896484,179.2707977294922,44.745384216308594,106.53629302978516,95.15547180175781,41.699310302734375,268.1884460449219,200.74465942382812,130.25892639160156,96.6058578491211,227.7875518798828,172.1807861328125,37.769569396972656,34.16618728637695,55.08416748046875
2019-07-23,50.202117919921875,95.62249755859375,25.880578994750977,313529.0,142.17013549804688,61.58301544189453,185.015380859375,45.756187438964844,110.1637191772461,96.47118377685547,43.95442581176758,270.9126892089844,194.4143524169922,132.70542907714844,97.82178497314453,226.4493408203125,174.69810485839844,39.04215621948242,33.99961471557617,55.28227233886719
2019-07-30,46.28995895385742,88.25650024414062,23.81148338317871,297785.0,134.31333923339844,57.26420974731445,173.8995361328125,40.928733825683594,107.79512786865234,91.2416763305664,42.04936981201172,247.2327423095703,180.3149871826172,124.40608978271484,95.35938262939453,218.63392639160156,161.0148162841797,37.57901382446289,32.04631805419922,51.569393157958984
2019-08-06,47.999446868896484,89.24600219726562,23.438373565673828,298001.0,131.8368377685547,58.24361801147461,175.65603637695312,39.734947204589844,109.26099395751953,89.66781616210938,43.31127166748047,259.9004821777344,183.9266357421875,127.77473449707031,97.8470687866211,216.97450256347656,168.1473388671875,37.89885711669922,31.8646183013916,51.092445373535156
2019-08-13,50.553890228271484,90.80599975585938,23.124624252319336,301414.0,131.39012145996094,59.52998352050781,176.45362854003906,41.43316650390625,109.52599334716797,90.50889587402344,44.52430725097656,267.6686706542969,184.7204132080078,130.24009704589844,101.3973388671875,218.3217010498047,171.3893280029297,38.79036331176758,34.63564682006836,51.59400939941406
2019-08-20,49.626224517822266,88.44349670410156,22.709104537963867,300899.0,130.72972106933594,58.0789794921875,185.5330047607422,39.968135833740234,105.84062957763672,88.9933090209961,44.402183532714844,266.0899963378906,178.95562744140625,127.87924194335938,100.62149810791016,206.1614990234375,169.58355712890625,38.59300231933594,34.08177947998047,50.4053840637207
2019-08-27,50.166961669921875,88.81449890136719,23.32813835144043,303078.0,133.3032989501953,59.03854751586914,193.39047241210938,41.5910758972168,107.10098266601562,91.4831314086914,44.80924606323242,270.84515380859375,184.22430419921875,130.1544952392578,101.388916015625,208.7666015625,172.66793823242188,39.579776763916016,34.77259063720703,50.8734016418457
2019-09-03,51.471961975097656,91.56749725341797,24.277889251708984,309701.0,134.8280792236328,59.769508361816406,197.59921264648438,45.25802993774414,105.92450714111328,96.09647369384766,44.38590621948242,272.7607421875,187.2902374267578,129.83355712890625,103.02488708496094,205.8046417236328,173.3650360107422,39.9200439453125,35.40256118774414,53.1095085144043
2019-09-10,52.84907150268555,90.39199829101562,25.718265533447266,315807.0,131.8854217529297,61.07670593261719,197.200927734375,45.79316329956055,108.0855484008789,99.2275161743164,43.929996490478516,263.827880859375,184.77003479003906,128.71006774902344,100.98412322998047,209.15025329589844,168.17027282714844,40.491695404052734,35.171268463134766,54.77360153198242
2019-09-17,52.56548309326172,89.26499938964844,25.19758415222168,313225.0,128.6416778564453,61.228450775146484,193.15426635742188,44.65271759033203,109.92118072509766,98.99433135986328,44.398799896240234,262.9327392578125,185.3653564453125,131.3629913330078,103.91032409667969,205.06307983398438,167.02439880371094,40.9748649597168,35.79513931274414,53.584964752197266
2019-09-24,53.82722091674805,86.79550170898438,24.898834228515625,311832.0,126.56340026855469,60.55650329589844,198.0802764892578,45.20539855957031,107.95204162597656,98.0033950805664,44.64481735229492,261.4117736816406,176.69338989257812,131.25912475585938,104.88856506347656,194.79965209960938,164.25509643554688,41.07695770263672,36.11772155761719,52.45577621459961
2019-10-01,54.56984329223633,86.63300323486328,24.164751052856445,310720.0,127.12664794921875,59.91728210449219,193.57260131835938,44.40708541870117,111.10601806640625,95.23875427246094,44.1773796081543,262.0086364746094,178.28094482421875,129.45591735839844,103.58987426757812,198.3134002685547,167.0148162841797,41.002098083496094,35.67645263671875,50.53165817260742
2019-10-08,56.68717575073242,86.82150268554688,24.873228073120117,311640.0,125.96125793457031,60.389381408691406,199.9242401123047,45.30189895629883,109.07010650634766,97.74761962890625,43.709930419921875,266.0418395996094,181.85289001464844,131.75006103515625,101.23712158203125,197.7307586669922,169.36392211914062,40.55974578857422,36.26685333251953,51.39341354370117
2019-10-15,57.80231475830078,89.28299713134766,26.477947235107422,317040.0,126.5051040649414,61.70402145385742,202.07566833496094,45.731754302978516,106.81729125976562,103.70733642578125,44.472599029541016,264.36016845703125,188.28245544433594,130.6926727294922,100.41913604736328,218.64315795898438,168.4758758544922,41.77253723144531,36.44031524658203,51.066551208496094
2019-10-22,59.85475540161133,88.85399627685547,27.17788314819336,319055.0,126.7673110961914,63.92068862915039,202.1610107421875,49.79349136352539,107.7851791381836,106.19194030761719,43.93135452270508,265.9311828613281,187.92526245117188,136.1307373046875,104.79476928710938,221.4487762451172,171.7321319580078,41.38059616088867,36.282081604003906,50.992252349853516
2019-10-29,61.88556671142578,90.23300170898438,27.6558837890625,326800.0,129.08840942382812,63.951934814453125,200.55599975585938,50.53915786743164,108.6612548828125,108.13095092773438,43.5787239074707,266.3166198730469,193.203857421875,136.47059631347656,101.05207824707031,225.2135467529297,170.88226318359375,41.16743850708008,35.77992630004883,53.243228912353516
2019-11-05,63.01512145996094,88.5824966430664,28.32167625427246,330986.0,132.79832458496094,64.38188934326172,197.89242553710938,51.18834686279297,110.1214370727539,109.05426025390625,42.512630462646484,266.9624328613281,188.1336212158203,137.94332885742188,101.27275848388672,227.7592315673828,171.44564819335938,40.98865509033203,36.227298736572266,52.25517272949219
2019-11-12,64.38545227050781,87.62650299072266,28.133888244628906,329225.0,143.393798828125,65.45103454589844,203.9111328125,51.38185119628906,112.49942779541016,109.64185333251953,43.4885139465332,270.6824645996094,195.8629608154297,141.9369659423828,103.44538879394531,244.64686584472656,171.56021118164062,40.87175750732422,36.59551239013672,51.516998291015625
2019-11-19,64.20951843261719,88.69200134277344,28.569211959838867,328301.0,145.37501525878906,64.74687957763672,186.45252990722656,51.875823974609375,114.46022033691406,110.37212371826172,43.64434051513672,277.18792724609375,198.23435974121094,142.77723693847656,102.2741928100586,253.37762451171875,173.1006317138672,40.83050537109375,36.19076919555664,51.810218811035156
2019-11-26,63.676753997802734,89.08000183105469,28.535064697265625,330609.0,146.2781982421875,63.91474533081055,185.78665161132812,50.861419677734375,115.40446472167969,110.35536193847656,44.0789680480957,276.0892028808594,198.14505004882812,141.6715850830078,104.1497573852539,250.67945861816406,173.88499450683594,41.22931671142578,36.30031967163086,51.44181823730469
2019-12-03,64.34209442138672,87.47550201416016,28.60335350036621,331904.0,141.99533081054688,66.59905242919922,184.85609436035156,49.86465072631836,118.04254913330078,112.82315063476562,44.6725959777832,278.58526611328125,199.7722625732422,143.38621520996094,105.97441864013672,248.7792205810547,174.96583557128906,41.95132064819336,36.324668884277344,52.374114990234375
2019-12-10,67.46131896972656,88.46050262451172,29.78080940246582,340380.0,144.18048095703125,67.47730255126953,185.17926025390625,50.89670181274414,119.12633514404297,115.28260040283203,44.96177291870117,286.1990661621094,196.37892150878906,147.33653259277344,106.56001281738281,262.7739562988281,178.14146423339844,42.10258865356445,36.848323822021484,52.62974548339844
2019-12-17,68.45929718017578,89.6500015258789,30.184186935424805,338045.0,141.3512420654297,66.9779281616211,188.34104919433594,52.246299743652344,123.0331039428711,115.16505432128906,45.36661148071289,286.497802734375,204.5745849609375,149.1175079345703,105.99987030029297,265.52734375,178.94493103027344,42.21947479248047,36.386722564697266,52.8477897644043
2019-12-24,70.27201080322266,92.34449768066406,30.167020797729492,338750.0,140.4622039794922,66.4364013671875,186.70858764648438,52.5903205871582,122.07530975341797,116.36542510986328,45.66404724121094,286.9315185546875,202.81837463378906,149.28797912597656,105.63494873046875,264.41168212890625,179.6623077392578,42.088836669921875,36.49984359741211,52.2387809753418
