Date,AAPL,BRK-A,CVX,GE,GOOGL,IBM,INTC,JNJ,JPM,KO,MSFT,ORCL,PFE,PG,PM,T,VZ,WFC,WMT,XOM
2011-04-02,10.039405822753906,122775.0,59.8203010559082,72.41362762451172,14.34986686706543,91.8373794555664,13.475752830505371,38.60991287231445,31.064966201782227,21.217926025390625,19.960830688476562,27.180389404296875,10.472195625305176,39.81590270996094,32.64274597167969,7.944780349731445,17.35251808166504,20.98424530029297,12.90892219543457,48.291194915771484
2011-04-09,9.811685562133789,121266.0,57.954654693603516,71.87566375732422,13.171916007995605,93.0465316772461,13.294005393981934,39.32420349121094,29.933130264282227,21.45132827758789,19.42486572265625,27.699026107788086,10.508023262023926,41.28245544433594,33.004722595214844,8.079084396362305,17.636566162109375,19.83614730834961,13.157082557678223,47.35851287841797
2011-04-16,10.508025169372559,123691.0,58.985652923583984,71.55284881591797,13.032923698425293,94.20535278320312,14.44503116607666,41.60337448120117,29.79309844970703,21.410320281982422,19.539710998535156,28.21141815185547,10.129266738891602,40.697113037109375,33.52537536621094,8.086990356445312,17.198566436767578,18.940231323242188,13.164451599121094,48.52156066894531
2011-04-23,10.490944862365723,124750.0,59.70025634765625,73.34612274169922,13.504500389099121,95.49295806884766,15.582592964172363,42.674808502197266,30.426584243774414,21.27784538269043,19.845975875854492,29.193727493286133,10.733234405517578,41.74559020996094,34.432823181152344,8.202971458435059,17.603954315185547,19.318500518798828,13.508423805236816,49.431758880615234
2011-04-30,10.386974334716797,120280.0,56.121726989746094,71.76805114746094,13.28608512878418,94.54682922363281,15.649898529052734,42.38258361816406,30.033157348632812,21.101213455200195,19.80769157409668,28.308834075927734,10.518263816833496,42.331748962402344,34.01628112792969,8.239869117736816,17.370975494384766,18.747787475585938,13.518254280090332,46.45954132080078
2011-05-07,10.202404022216797,119493.0,55.85441970825195,71.33765411376953,13.14337158203125,95.54887390136719,15.881346702575684,43.25920486450195,28.772886276245117,21.504945755004883,19.164539337158203,28.56863021850586,10.707642555236816,43.36298370361328,33.87248992919922,8.27940845489502,17.36164665222168,18.611095428466797,13.690241813659668,45.436973571777344
2011-05-14,10.044198036193848,118045.0,55.9526252746582,70.3692398071289,13.006366729736328,95.68378448486328,15.752446174621582,42.65531539916992,28.759546279907227,21.542797088623047,18.751083374023438,27.821727752685547,10.692439079284668,43.687252044677734,34.804710388183594,8.25568675994873,17.310407638549805,18.657743453979492,13.67447566986084,46.09023666381836
2011-05-21,10.109816551208496,117095.0,56.737117767333984,69.72369384765625,12.928680419921875,94.18807220458984,15.06726360321045,43.35660934448242,28.53284454345703,20.97820472717285,19.08207130432129,27.358985900878906,10.816463470458984,42.93491744995117,34.96834182739258,8.247782707214355,17.08673858642578,18.75102996826172,13.528554916381836,46.689125061035156
2011-05-28,10.29049301147461,114380.0,55.522216796875,67.49999237060547,12.982786178588867,92.81037902832031,14.741637229919434,43.28727340698242,27.71932601928711,20.66909408569336,18.42699432373047,26.246768951416016,10.769956588745117,42.43552780151367,34.20967483520508,8.079084396362305,16.602140426635742,17.898107528686523,13.271341323852539,45.869842529296875
2011-06-04,9.764945030212402,111045.0,54.791099548339844,65.70667266845703,12.64598274230957,91.75883483886719,14.504195213317871,43.28727340698242,27.372591018676758,20.624937057495117,18.272855758666992,25.313146591186523,10.3927001953125,41.962059020996094,33.39646530151367,7.997368812561035,16.397111892700195,17.511625289916992,13.038856506347656,45.07878494262695
2011-06-11,9.595952987670898,113250.0,54.5162353515625,66.31639862060547,12.038143157958984,92.46735382080078,14.375303268432617,43.41825485229492,27.205875396728516,20.697484970092773,18.69673728942871,25.313146591186523,10.47021770477295,41.95560836791992,33.956787109375,8.110710144042969,16.546222686767578,18.211280822753906,13.063590049743652,44.649349212646484
2011-06-18,9.778426170349121,113100.0,53.818077087402344,64.98139953613281,11.786470413208008,92.82164001464844,14.382083892822266,42.61263656616211,26.33236312866211,20.62811279296875,18.727554321289062,25.280683517456055,10.37719440460205,40.59360122680664,32.28075408935547,8.023728370666504,16.77454376220703,18.16464614868164,12.962187767028809,43.38365936279297
2011-06-25,10.285101890563965,117050.0,57.22085952758789,69.42919921875,12.931906700134277,98.14675903320312,15.28434944152832,44.07979202270508,27.72599220275879,21.632043838500977,20.05313491821289,26.8312931060791,10.723442077636719,41.68318557739258,33.4084587097168,8.350581169128418,17.613279342651367,19.104202270507812,13.234238624572754,46.33882141113281
2011-07-02,10.777996063232422,115050.0,58.210365295410156,68.66983032226562,13.20393180847168,99.2433090209961,15.66425609588623,44.25664520263672,27.332786560058594,21.819490432739258,20.746749877929688,27.5538272857666,10.418534278869629,42.11123275756836,34.73979187011719,8.208239555358887,17.46415901184082,18.857643127441406,13.375211715698242,46.57048034667969
2011-07-09,10.934102058410645,113050.0,58.375301361083984,66.57247924804688,14.83286190032959,98.7090835571289,15.17580795288086,44.17803955078125,26.822893142700195,21.454126358032227,20.638843536376953,26.051925659179688,10.206649780273438,42.04639434814453,33.49853515625,8.135900497436523,17.38089942932129,18.1113338470459,13.263919830322266,46.89820861816406
2011-07-16,11.784448623657227,115750.0,59.903533935546875,68.85061645507812,15.344400405883789,104.12982940673828,15.69139289855957,43.69989776611328,28.305593490600586,22.153072357177734,21.216854095458984,26.472164154052734,10.372023582458496,41.67022705078125,36.09114074707031,8.13858413696289,17.343137741088867,19.41737937927246,13.48403263092041,48.152610778808594
2011-07-23,11.69995403289795,111500.0,57.18238067626953,64.76439666748047,14.983519554138184,102.25729370117188,15.148673057556152,42.43581008911133,27.138214111328125,21.606626510620117,21.116668701171875,24.870014190673828,9.948253631591797,40.206912994384766,35.620662689208984,7.854055404663086,16.658660888671875,18.617759704589844,13.03637981414795,45.08443832397461
2011-07-30,11.194778442382812,107300.0,53.658660888671875,59.70188903808594,14.371707916259766,97.26954650878906,14.1039457321167,41.073448181152344,25.22612190246582,21.212678909301758,19.79109764099121,23.056406021118164,9.03869915008545,39.6183967590332,34.704750061035156,7.765474319458008,16.54536247253418,16.798622131347656,12.576360702514648,42.27618408203125
2011-08-06,11.295753479003906,107600.0,52.69664001464844,57.423744201660156,13.992707252502441,94.58164978027344,14.145730018615723,41.499168395996094,24.092304229736328,21.33022689819336,19.344106674194336,22.27566909790039,9.332808494567871,39.9780158996582,33.34839630126953,7.5749006271362305,16.19133186340332,16.150279998779297,12.304306983947754,40.68278121948242
2011-08-13,10.667731285095215,102600.0,51.28386306762695,54.567020416259766,12.184578895568848,88.97313690185547,13.145598411560059,41.3550910949707,23.045684814453125,21.317520141601562,18.53489112854004,20.153013229370117,9.233526229858398,39.860321044921875,34.44950866699219,7.513157844543457,16.384870529174805,15.634917259216309,13.028552055358887,39.70016098022461
2011-08-20,11.493210792541504,104764.0,53.66740798950195,56.19426345825195,13.076606750488281,95.52439880371094,13.542911529541016,42.10176467895508,24.29356575012207,21.76229476928711,19.582529067993164,21.67383575439453,9.515704154968262,40.913082122802734,34.63468933105469,7.795001983642578,16.880529403686523,16.458162307739258,13.178024291992188,41.31547546386719
2011-08-27,11.207662582397461,104000.0,53.4235954284668,56.989810943603516,13.026469230651855,94.30451965332031,13.45386028289795,42.33805847167969,23.233535766601562,22.156234741210938,20.009078979492188,21.934083938598633,9.646339416503906,40.899993896484375,34.15419387817383,7.5292649269104,16.786117553710938,16.19713592529297,12.96129322052002,41.03108596801758
2011-09-03,11.310436248779297,102272.0,52.747554779052734,54.567020416259766,13.026719093322754,91.13615417480469,13.49496078491211,42.053932189941406,21.52271842956543,22.0386962890625,19.962541580200195,21.145206451416016,9.552282333374023,40.43575668334961,32.983036041259766,7.392370223999023,16.63506507873535,15.742002487182617,12.794387817382812,40.388362884521484
2011-09-10,12.000179290771484,107100.0,55.207881927490234,59.051002502441406,13.568537712097168,97.69878387451172,15.049962043762207,42.68168258666992,22.42844581604004,22.62961769104004,21.03279685974121,23.7720890045166,9.484354019165039,42.06390380859375,34.57462692260742,7.768165111541748,17.333690643310547,16.699111938476562,13.115744590759277,42.40180587768555
2011-09-17,12.114045143127441,100320.0,49.877166748046875,55.52845764160156,13.043100357055664,95.63738250732422,15.180112838745117,40.69927215576172,19.852155685424805,21.565265655517578,19.4351749420166,23.503705978393555,9.118565559387207,40.049964904785156,31.936988830566406,7.475580215454102,16.937177658081055,15.855788230895996,12.65488052368164,39.42145538330078
2011-09-24,11.425493240356445,106800.0,51.30681610107422,55.56494903564453,12.78323745727539,98.76051330566406,14.618395805358887,42.08696365356445,20.20774269104004,21.610055923461914,19.30333137512207,23.373586654663086,9.238751411437988,41.31195068359375,31.595788955688477,7.655425548553467,17.3714599609375,16.14358139038086,12.928909301757812,41.30977249145508
2011-10-01,11.080318450927734,108100.0,52.309791564941406,56.5871696472168,12.7852201461792,103.00752258300781,15.26916217803955,41.71691131591797,20.59687042236328,21.079076766967773,20.358081817626953,24.32512664794922,9.635890007019043,41.789276123046875,32.988670349121094,7.633952617645264,17.069347381591797,16.42469596862793,13.377311706542969,41.838722229003906
2011-10-08,12.644390106201172,112200.0,55.67334747314453,60.60301971435547,14.685432434082031,107.6047134399414,16.09804916381836,42.767601013183594,21.583581924438477,21.702810287475586,21.149133682250977,25.95466423034668,9.949426651000977,42.430084228515625,34.13843536376953,7.990592002868652,17.867076873779297,17.85030746459961,13.815750122070312,44.4266357421875
2011-10-15,11.771564483642578,116329.0,58.47723388671875,59.54430389404297,14.655895233154297,102.578369140625,16.461111068725586,42.14643096923828,22.619112014770508,21.811569213867188,21.063827514648438,26.17469024658203,9.95987606048584,43.32589340209961,35.45535659790039,7.979635238647461,17.910144805908203,17.609363555908203,14.17944622039795,45.575538635253906
2011-10-22,12.133517265319824,120000.0,60.75471878051758,62.97603988647461,14.89540958404541,105.86526489257812,17.11186981201172,43.34912872314453,24.832292556762695,22.04826545715332,20.924222946166992,27.454084396362305,10.357016563415527,42.670528411865234,36.52915573120117,8.146734237670898,18.010663986206055,18.124727249145508,14.236742973327637,46.343387603759766
2011-10-29,11.992392539978027,115806.0,58.975955963134766,59.83637619018555,14.796127319335938,105.260986328125,16.262453079223633,42.371116638183594,22.991363525390625,21.680423736572266,20.358081817626953,26.52509880065918,10.273407936096191,41.54985809326172,35.561729431152344,7.98785400390625,17.79049301147461,17.000295639038086,14.323932647705078,44.65983200073242
2011-11-05,11.524374008178711,115461.0,59.31950759887695,59.50779342651367,15.099180221557617,105.82574462890625,17.17404556274414,43.117835998535156,22.524351119995117,21.78919219970703,20.869935989379883,26.378414154052734,10.44584846496582,42.116798400878906,36.286014556884766,8.059074401855469,17.9580135345459,17.251195907592773,14.747429847717285,45.34235382080078
2011-11-12,11.23432731628418,112890.0,54.238162994384766,57.13481521606445,14.764854431152344,105.03767395019531,16.787025451660156,42.192684173583984,20.724037170410156,21.555681228637695,19.621305465698242,24.936038970947266,10.308196067810059,41.68830490112305,37.02044677734375,7.845406532287598,17.450666427612305,16.605541229248047,14.256677627563477,44.57120132446289
2011-11-19,10.89365291595459,111300.0,51.544864654541016,53.66653060913086,13.973596572875977,100.39933013916016,15.70889949798584,40.48781204223633,19.275651931762695,20.708030700683594,18.987668991088867,23.420316696166992,9.738160133361816,40.21167755126953,36.118873596191406,7.508473873138428,16.91939353942871,15.811912536621094,14.171977043151855,42.28255081176758
2011-11-26,11.676582336425781,116475.0,56.79485321044922,58.74113464355469,15.39726734161377,107.54396057128906,17.028915405273438,42.330833435058594,21.88138771057129,21.23261070251465,19.70655059814453,25.42498016357422,10.498209953308105,42.624385833740234,38.22593688964844,7.933067321777344,18.1159610748291,17.533672332763672,14.470906257629395,45.6525764465332
2011-12-03,11.79404067993164,116235.0,58.224666595458984,61.47920608520508,15.572495460510254,110.32245635986328,17.284626007080078,43.03778076171875,22.45667266845703,21.770263671875,20.08161163330078,25.82427215576172,10.851845741271973,42.82872009277344,38.281646728515625,7.95224142074585,18.3935604095459,18.098621368408203,14.528204917907715,46.5394287109375
2011-12-10,11.41650104522705,112325.0,56.331298828125,62.099876403808594,15.53625774383545,104.09071350097656,16.054454803466797,42.88438034057617,21.583581924438477,21.728378295898438,20.316030502319336,23.803327560424805,11.099915504455566,42.94080352783203,38.291786193847656,7.902933597564697,18.56108283996582,17.47314453125,14.60645580291748,45.86427688598633
2011-12-17,12.084978103637695,116530.0,60.03982162475586,66.55384826660156,15.714463233947754,104.75984954833984,16.863046646118164,44.00484848022461,22.72064208984375,22.533842086791992,20.339468002319336,21.236370086669922,11.52216911315918,43.94938659667969,39.887271881103516,8.182344436645508,19.135419845581055,18.690481185913086,15.03760051727295,48.759422302246094
2011-12-24,12.135014533996582,114755.0,59.425453186035156,66.0199966430664,16.031164169311523,104.26653289794922,16.759382247924805,43.738067626953125,22.504045486450195,22.54351806640625,20.284765243530273,20.902259826660156,11.421883583068848,43.975765228271484,40.156288146972656,8.283698081970215,19.202438354492188,18.53578758239746,14.97994613647461,48.49620819091797
