Date,AAPL,AMZN,BAC,BRK-A,DIS,GOOGL,HD,JNJ,JPM,MA,META,MSFT,NVDA,PG,PYPL,TSLA,UNH,V,VZ,WMT
2020-10-07,117.57202911376953,172.18150329589844,21.851089477539062,318969.0,125.9929428100586,77.71121978759766,253.97265625,127.15127563476562,87.66631317138672,334.7149963378906,273.9898986816406,212.79893493652344,14.203330993652344,124.71815490722656,206.63525390625,148.88333129882812,302.0390625,196.3424072265625,42.15317916870117,45.28229522705078
2020-10-14,114.08663940429688,160.85049438476562,21.141691207885742,315375.0,122.0751953125,76.91827392578125,250.19410705566406,123.88597106933594,87.30968475341797,321.42303466796875,265.4767150878906,204.9595947265625,13.60247802734375,123.22197723388672,200.885986328125,140.64666748046875,294.73907470703125,189.9809112548828,41.087677001953125,44.560768127441406
2020-10-21,113.203125,164.31649780273438,20.887712478637695,310540.0,120.47293090820312,79.28868865966797,242.14698791503906,122.68608093261719,86.40499877929688,307.2665710449219,281.0841979980469,203.62274169921875,13.354514122009277,123.11819458007812,199.36412048339844,141.55999755859375,292.0962219238281,182.63919067382812,41.18098449707031,44.241825103759766
2020-10-28,107.22260284423828,152.42050170898438,21.623380661010742,310659.0,121.1666030883789,81.60848999023438,242.61056518554688,118.70081329345703,89.95410919189453,286.22076416015625,263.2342834472656,197.1106719970703,12.978452682495117,122.81043243408203,178.853759765625,141.3000030517578,292.8617858886719,180.986328125,41.4465217590332,44.21394729614258
2020-11-04,112.59149169921875,151.75100708007812,24.22449493408203,343000.0,138.8404083251953,86.17377471923828,241.03616333007812,127.08271789550781,101.35819244384766,324.3880920410156,270.3087158203125,201.48390197753906,12.729742050170898,121.97552490234375,182.38490295410156,136.7866668701172,322.33477783203125,204.98141479492188,43.85077667236328,45.07481384277344
2020-11-11,116.11181640625,156.7830047607422,24.128156661987305,349546.0,141.17539978027344,87.36095428466797,238.32464599609375,127.99974822998047,101.00155639648438,326.0546875,272.8587341308594,204.77816772460938,13.379932403564453,123.38436889648438,191.27734375,147.20333862304688,320.8857421875,202.48289489746094,43.59958267211914,46.25464630126953
2020-11-18,112.00769805908203,155.9029998779297,25.380538940429688,351101.0,148.00457763671875,87.47203826904297,239.05935668945312,123.30315399169922,107.27336883544922,331.7618713378906,274.7637634277344,204.2052459716797,12.91689682006836,120.27973937988281,204.9044952392578,185.1266632080078,306.22210693359375,201.79669189453125,43.5206413269043,46.87086868286133
2020-11-25,119.35039520263672,161.00399780273438,25.126562118530273,344735.0,146.00173950195312,89.03214263916016,241.93701171875,127.24946594238281,104.1592025756836,328.3608703613281,284.3187561035156,206.98965454101562,13.347784996032715,121.2015609741211,215.388427734375,194.9199981689453,310.94293212890625,203.25958251953125,43.47758102416992,47.267242431640625
2020-12-02,120.96480560302734,158.864501953125,25.33675193786621,342281.0,150.1832733154297,89.82410430908203,228.92178344726562,130.7877960205078,106.12515258789062,330.2115478515625,281.19329833984375,206.7981719970703,13.307910919189453,120.05366516113281,215.78631591796875,216.6266632080078,317.02154541015625,204.77053833007812,44.10197067260742,46.27941131591797
2020-12-09,124.36870574951172,158.25599670410156,25.239103317260742,337154.0,169.9380645751953,87.33219146728516,235.67539978027344,129.94207763671875,104.66374206542969,323.29315185546875,273.4044494628906,204.99838256835938,13.322311401367188,118.83615112304688,220.42153930664062,211.0833282470703,310.67144775390625,200.52635192871094,43.45604705810547,45.08101272583008
2020-12-16,128.2589111328125,160.3260040283203,25.741418838500977,335779.0,166.52835083007812,85.30594635009766,237.48709106445312,131.7975311279297,105.83807373046875,321.9268493652344,265.0103454589844,214.39002990722656,13.240296363830566,118.74917602539062,242.19512939453125,213.44667053222656,306.40924072265625,198.10108947753906,42.33645248413086,44.81690216064453
2020-12-23,131.16676330566406,166.10000610351562,26.446422576904297,344820.0,173.22076416015625,87.16754913330078,234.10121154785156,133.02296447753906,108.74346160888672,335.8994140625,274.6248779296875,214.59103393554688,12.906255722045898,120.37544250488281,229.80137634277344,221.99667358398438,317.6956787109375,206.31039428710938,42.207271575927734,44.84796905517578
2020-12-30,129.04664611816406,162.84649658203125,26.71079444885254,347815.0,177.01148986816406,86.9136734008789,233.59983825683594,135.81910705566406,110.5354232788086,345.8602600097656,271.0331115722656,212.93482971191406,13.017685890197754,121.00157165527344,232.9545135498047,235.22332763671875,320.7414245605469,210.50643920898438,42.164207458496094,44.801361083984375
