Date,AIG,BAC,C,CSCO,CVX,GE,HD,IBM,INTC,JNJ,JPM,KO,MSFT,PFE,PG,UPS,VZ,WFC,WMT,XOM
2004-07-29,840.7386474609375,25.908035278320312,268.9233093261719,13.592072486877441,21.17266273498535,93.28799438476562,19.945709228515625,43.515438079833984,13.807731628417969,30.056865692138672,20.879783630371094,11.501588821411133,17.252824783325195,12.386861801147461,29.677583694458008,36.77330780029297,11.667856216430664,15.702554702758789,11.601486206054688,22.553972244262695
2004-08-05,807.8822631835938,26.03895378112793,271.07861328125,11.770782470703125,20.79347038269043,91.358642578125,19.648815155029297,42.361366271972656,12.786261558532715,30.28398323059082,20.705829620361328,11.566634178161621,16.853172302246094,12.146003723144531,30.012462615966797,35.5611686706543,11.736360549926758,15.917730331420898,11.259109497070312,22.01255989074707
2004-08-12,829.9447631835938,26.623476028442383,278.9634704589844,12.221282958984375,20.640060424804688,93.00421905517578,21.39457130432129,43.181480407714844,12.820874214172363,30.84099769592285,21.502639770507812,11.597860336303711,16.8839168548584,12.242707252502441,30.303415298461914,35.98541259765625,11.655941009521484,16.025558471679688,11.876261711120605,21.98756980895996
2004-08-19,843.3484497070312,26.997949600219727,282.9975280761719,12.433661460876465,20.730533599853516,93.03263092041016,21.733051300048828,43.151058197021484,12.665085792541504,31.340356826782227,22.1311092376709,11.538017272949219,16.939245223999023,12.265768051147461,30.358308792114258,36.717735290527344,11.667856216430664,16.188697814941406,11.825716972351074,22.174026489257812
2004-08-26,832.79150390625,26.57780647277832,283.91436767578125,12.285638809204102,21.806838989257812,93.28799438476562,21.899307250976562,42.71989822387695,12.365050315856934,31.411012649536133,22.03010368347168,11.616084098815918,16.890554428100586,12.43490219116211,30.852392196655273,36.94880676269531,11.766153335571289,16.26611328125,11.504393577575684,22.787382125854492
2004-09-02,861.5731811523438,27.129316329956055,286.1759033203125,12.427224159240723,22.05658721923828,95.50101470947266,22.1825008392334,43.55174255371094,11.378382682800293,31.67190170288086,22.091840744018555,11.306422233581543,16.810380935668945,12.596341133117676,31.14335823059082,37.379817962646484,12.040202140808105,16.313119888305664,11.602757453918457,23.096515655517578
2004-09-09,845.6622314453125,27.166215896606445,287.15386962890625,12.588113784790039,22.560476303100586,95.13216400146484,22.849109649658203,43.81045913696289,11.782280921936035,31.622997283935547,21.92910385131836,10.71052360534668,16.7672176361084,12.242707252502441,30.907299041748047,37.44572448730469,11.900198936462402,16.340768814086914,11.565595626831055,23.273151397705078
2004-09-16,830.2257690429688,27.012453079223633,271.26190185546875,12.201976776123047,23.48870849609375,96.26705932617188,22.765783309936523,42.76554489135742,11.782280921936035,31.14467430114746,22.361164093017578,10.579535484313965,16.724050521850586,11.608469009399414,29.809345245361328,37.212493896484375,12.04913330078125,16.230175018310547,11.29454231262207,23.974834442138672
2004-09-23,813.36474609375,26.809494018554688,273.2178649902344,11.783658027648926,23.70529556274414,94.90522003173828,23.43834686279297,43.10538101196289,11.580330848693848,30.997913360595703,22.265779495239258,10.472217559814453,17.00771713256836,11.600777626037598,29.89719581604004,38.31279754638672,11.849557876586914,16.401596069335938,11.585271835327148,23.626461029052734
2004-09-30,790.8043823242188,27.830467224121094,273.46240234375,12.568804740905762,24.492088317871094,98.1222152709961,23.63475799560547,44.65755844116211,12.191950798034668,31.389265060424805,22.159170150756836,10.705169677734375,17.593547821044922,11.9851655960083,29.809345245361328,39.13420867919922,12.355951309204102,16.769332885742188,11.799487113952637,24.548931121826172
2004-10-07,795.435302734375,27.682830810546875,269.6117248535156,12.137619972229004,23.563854217529297,96.20996856689453,23.6823673248291,43.10538101196289,12.111172676086426,30.71527862548828,22.20604705810547,10.309938430786133,17.285221099853516,11.358616828918457,29.10666275024414,38.738712310791016,12.349275588989258,16.655967712402344,11.486906051635742,23.78837776184082
2004-10-14,683.9387817382812,26.88945198059082,264.5995178222656,11.87375545501709,23.590373992919922,94.81148529052734,23.49786949157715,45.0532112121582,12.376594543457031,31.253387451171875,21.07989501953125,10.325644493103027,17.698396682739258,10.878135681152344,29.40308952331543,39.44858169555664,12.039567947387695,16.26334571838379,11.471601486206055,23.979734420776367
2004-10-21,712.6736450195312,27.2830810546875,268.6336975097656,11.938116073608398,23.4135684967041,96.89495849609375,24.277551651000977,45.65176010131836,12.693931579589844,31.400127410888672,21.51563835144043,10.582149505615234,17.359214782714844,11.162586212158203,28.560644149780273,40.03169631958008,11.847123146057129,16.354597091674805,11.742653846740723,24.01898956298828
2004-10-28,732.0284423828125,28.07032585144043,276.8241271972656,12.407917976379395,23.50196075439453,97.97953033447266,24.527524948120117,46.26043701171875,13.08052921295166,32.31328201293945,21.9853458404541,10.692073822021484,17.556556701660156,11.320178031921387,28.604768753051758,40.462677001953125,12.195930480957031,16.67255401611328,11.908782958984375,24.17601776123047
2004-11-04,720.7481079101562,28.433185577392578,284.0547180175781,11.867321968078613,23.272125244140625,100.80500793457031,25.00366973876953,47.482887268066406,13.213526725769043,32.67745590209961,22.041934967041016,10.775837898254395,18.33355140686035,10.559097290039062,29.233577728271484,41.91792297363281,12.379350662231445,17.141944885253906,12.251969337463379,24.372283935546875
2004-11-11,749.008056640625,28.654603958129883,284.85662841796875,12.575242042541504,23.603633880615234,103.74469757080078,25.164371490478516,48.514888763427734,14.057439804077148,33.10143280029297,21.657114028930664,10.542886734008789,16.754884719848633,10.82374095916748,30.055421829223633,42.2626953125,12.442488670349121,17.409523010253906,12.293500900268555,24.666969299316406
2004-11-18,762.6626586914062,28.574663162231445,280.7854309082031,12.362862586975098,24.30878448486328,101.71825408935547,25.848848342895508,48.514888763427734,13.647047996520996,33.04484558105469,21.33455467224121,10.417255401611328,18.30972671508789,10.359703063964844,29.752044677734375,42.34382629394531,12.295153617858887,17.40673828125,12.131745338439941,25.40204429626465
2004-11-25,768.599853515625,28.654603958129883,283.37628173828125,12.324250221252441,23.81886100769043,102.80282592773438,25.164371490478516,48.728363037109375,13.352252006530762,33.41618347167969,21.662778854370117,10.40939998626709,18.728979110717773,10.916548728942871,30.149202346801758,43.421905517578125,12.508641242980957,17.52659797668457,11.54592514038086,25.234304428100586
2004-12-02,769.7488403320312,28.63791275024414,285.5351257324219,12.742569923400879,23.467016220092773,101.91808319091797,25.38117027282715,49.11970520019531,13.300230979919434,33.39434814453125,21.249658584594727,10.638405799865723,18.804595947265625,10.634254455566406,30.353282928466797,44.27660369873047,12.433469772338867,17.398380279541016,11.478161811828613,24.676830291748047
2004-12-09,769.3924560546875,28.526119232177734,291.826904296875,12.485137939453125,23.46255111694336,106.7128677368164,25.33942985534668,49.46528244018555,13.37537956237793,33.25783157348633,22.08720588684082,10.922865867614746,18.632761001586914,10.95135498046875,30.954500198364258,43.87977600097656,12.238020896911621,17.42904281616211,11.59183120727539,24.91857147216797
2004-12-16,783.8955078125,29.066465377807617,297.99530029296875,12.433661460876465,23.293315887451172,105.14317321777344,25.35730743408203,49.60758972167969,13.55456256866455,34.5684814453125,22.08720588684082,10.9518404006958,18.536537170410156,10.034873008728027,30.844173431396484,44.108707427978516,12.301166534423828,17.362138748168945,11.606912612915039,25.30336570739746
2004-12-23,782.2316284179688,29.10371208190918,296.1448059082031,12.427224159240723,23.57390022277832,104.96529388427734,25.524288177490234,49.89726638793945,13.438957214355469,34.694095611572266,22.1607608795166,10.946568489074707,18.488420486450195,10.541454315185547,30.46909523010254,43.610145568847656,12.280117988586426,17.39280128479004,11.709892272949219,25.224443435668945
2004-12-30,780.6857299804688,29.184446334838867,297.1934509277344,12.433661460876465,23.386842727661133,104.79303741455078,25.4885196685791,50.10056686401367,13.519881248474121,34.63399887084961,22.075889587402344,10.967647552490234,18.364713668823242,10.398371696472168,30.380847930908203,43.477867126464844,12.180890083312988,17.323122024536133,11.574044227600098,25.288572311401367
