Date,AAPL,AMZN,BAC,BRK-A,C,CVX,GE,GOOGL,IBM,JNJ,JPM,KO,MSFT,ORCL,PFE,PG,VZ,WFC,WMT,XOM
2013-09-10,13.867573738098145,14.803000450134277,11.374726295471191,172500.0,37.749778747558594,73.37713623046875,93.818115234375,22.03410530090332,112.92131042480469,63.00511169433594,37.798709869384766,26.10973358154297,26.947359085083008,27.346736907958984,16.146286010742188,55.8885498046875,25.050920486450195,30.272348403930664,19.565200805664062,53.07876205444336
2013-09-17,15.11594009399414,15.57450008392334,11.069416999816895,173539.0,36.69130325317383,74.22871398925781,94.36225128173828,22.002830505371094,111.65855407714844,63.04759216308594,36.60369873046875,26.143953323364258,26.89805793762207,28.15129852294922,16.196908950805664,55.2750129699707,24.884960174560547,29.86298370361328,19.994295120239258,52.52802658081055
2013-09-24,14.688004493713379,15.631999969482422,10.803250312805176,170410.0,35.90668869018555,71.85140228271484,93.56161499023438,21.739992141723633,108.26183319091797,61.349124908447266,36.767311096191406,25.63638687133789,27.341712951660156,27.51262092590332,16.15753746032715,52.70231628417969,24.20552635192871,29.16423225402832,19.35066032409668,51.50442123413086
2013-10-01,15.026900291442871,15.501500129699707,10.811074256896973,169455.0,35.66244888305664,69.7047119140625,93.75743865966797,21.487567901611328,106.4085464477539,61.278377532958984,36.866886138916016,25.07464599609375,27.358135223388672,27.238914489746094,16.095672607421875,52.7441291809082,24.527088165283203,28.6701602935791,18.803842544555664,51.42060089111328
2013-10-08,15.282301902770996,15.53499984741211,11.233816146850586,174200.0,36.71352005004883,70.12460327148438,95.48062133789062,21.74495506286621,109.3083267211914,63.550018310546875,37.769065856933594,25.65668296813965,28.302947998046875,27.703880310058594,16.50621795654297,54.89850616455078,24.278135299682617,29.46772575378418,19.53904914855957,52.43824005126953
2013-10-15,16.062379837036133,16.32200050354004,11.366897583007812,175120.0,37.77198791503906,70.8578872680664,102.37339782714844,24.901796340942383,101.05921936035156,64.54078674316406,38.886863708496094,26.272550582885742,28.746591567993164,27.429168701171875,17.096736907958984,55.058876037597656,26.530805587768555,30.08179473876953,19.662012100219727,52.216758728027344
2013-10-22,16.324874877929688,17.908000946044922,11.139867782592773,175400.0,37.12060546875,71.50248718261719,102.17757415771484,25.192184448242188,103.68418884277344,65.38294982910156,37.747562408447266,26.807199478149414,29.22308921813965,27.58733367919922,17.287952423095703,57.12653350830078,26.525556564331055,30.230016708374023,20.18266487121582,52.81535720825195
2013-10-29,16.228435516357422,17.937000274658203,10.991129875183105,172089.0,35.99551773071289,69.84073638916016,103.50914764404297,25.46793556213379,105.39128875732422,65.83584594726562,37.288970947265625,26.73952293395996,29.52707862854004,28.061840057373047,17.580394744873047,57.14763259887695,26.793073654174805,30.13825798034668,20.232379913330078,55.13197326660156
2013-11-05,15.99121379852295,17.7189998626709,11.272951126098633,173485.0,37.14287185668945,71.60303497314453,105.78060913085938,25.08272933959961,106.91717529296875,66.7275619506836,38.76504898071289,26.9831485748291,30.88267707824707,28.611251831054688,17.569141387939453,57.801109313964844,26.205589294433594,30.173545837402344,20.671932220458984,55.64678192138672
2013-11-12,16.07155418395996,18.30900001525879,11.680031776428223,173810.0,37.601890563964844,71.29547882080078,106.6030502319336,25.60296058654785,108.42591857910156,66.734619140625,39.940181732177734,27.18620491027832,30.562265396118164,29.07741928100586,18.141559600830078,59.42424392700195,26.625221252441406,30.856525421142578,20.726877212524414,57.526084899902344
2013-11-19,16.22991371154785,18.832000732421875,12.376762390136719,173311.0,39.452728271484375,73.79051208496094,104.68404388427734,25.959867477416992,105.17549133300781,67.67582702636719,41.30878448486328,27.321557998657227,30.92374038696289,28.95255470275879,18.21523094177246,60.01450729370117,26.231822967529297,31.61711311340332,21.043447494506836,57.30913543701172
2013-11-26,17.081789016723633,19.614999771118164,12.314136505126953,172940.0,38.956695556640625,72.95565032958984,104.40988159179688,26.17207908630371,104.31739044189453,67.18624114990234,40.82870864868164,27.125293731689453,31.82876968383789,29.202293395996094,18.039546966552734,58.55998992919922,25.838420867919922,31.403854370117188,21.221364974975586,56.362918853759766
2013-12-03,17.55280876159668,19.24449920654297,12.196710586547852,175700.0,38.579124450683594,73.55198669433594,106.48554992675781,26.759313583374023,104.30567169189453,67.30026245117188,40.4919319152832,27.533414840698242,32.044010162353516,29.635169982910156,17.89785385131836,59.57181167602539,26.001028060913086,31.503366470336914,20.917869567871094,57.76115417480469
2013-12-10,17.276079177856445,19.44849967956543,11.938225746154785,171139.0,37.68331527709961,71.69142150878906,105.66313171386719,26.631242752075195,104.53484344482422,65.11254119873047,40.427425384521484,26.763286590576172,30.537412643432617,27.920316696166992,17.14408302307129,57.40056228637695,25.313886642456055,31.261695861816406,20.458053588867188,58.592872619628906
2013-12-17,17.66623306274414,20.145999908447266,12.290731430053711,175898.0,38.80122375488281,73.22996520996094,107.30801391601562,27.676658630371094,107.10932159423828,65.58283996582031,41.73154830932617,27.369840621948242,30.31391143798828,30.742319107055664,17.200754165649414,57.13357162475586,25.48174476623535,32.1359977722168,20.492259979248047,59.370304107666016
2013-12-24,17.183732986450195,19.668500900268555,12.17322826385498,177069.0,38.43846130371094,74.08273315429688,110.11078643798828,27.53667640686035,109.56617736816406,65.7752456665039,41.52375411987305,28.00363540649414,30.868534088134766,31.624706268310547,17.39344596862793,57.61840057373047,25.780719757080078,32.342124938964844,20.692262649536133,60.45513916015625
