Date,AAPL,BAC,CSCO,CVX,GOOGL,IBM,INTC,JNJ,JPM,KO,MRK,MSFT,ORCL,PFE,PG,T,VZ,WFC,WMT,XOM
2009-04-30,3.970097064971924,9.766387939453125,12.620293617248535,34.55650329589844,10.014080047607422,56.42646026611328,10.196948051452637,32.87250900268555,24.468603134155273,12.730189323425293,13.12350845336914,14.516827583312988,15.22564697265625,6.555874824523926,31.006895065307617,5.971554279327393,11.926255226135254,17.52006721496582,11.622093200683594,36.6607666015625
2009-05-07,3.5802788734436035,8.473441123962402,11.616332054138184,34.55142593383789,9.668338775634766,55.44166564941406,9.651819229125977,33.442527770996094,22.384618759155273,12.934748649597168,13.688762664794922,14.487483978271484,14.434809684753418,7.2784013748168945,31.080081939697266,5.64713716506958,11.534664154052734,15.830792427062988,11.744158744812012,37.296905517578125
2009-05-14,3.771442413330078,8.842856407165527,11.970294952392578,33.08515167236328,9.857962608337402,56.41214370727539,9.938885688781738,33.87911605834961,22.71332359313965,13.933831214904785,13.912738800048828,14.949614524841309,15.129790306091309,7.202139377593994,32.94632339477539,5.398787975311279,11.565675735473633,16.000869750976562,11.550236701965332,37.43344497680664
2009-05-21,3.986579656600952,8.396479606628418,11.725737571716309,33.07731628417969,10.06595516204834,55.80492401123047,9.862333297729492,32.87856674194336,22.785640716552734,13.824140548706055,14.200701713562012,14.86000919342041,15.169727325439453,6.987647533416748,31.580181121826172,5.385364532470703,11.2244873046875,15.752293586730957,11.639925956726074,36.72896957397461
2009-05-28,4.2232842445373535,8.627364158630371,12.45940113067627,34.967594146728516,10.71350383758545,57.735008239746094,10.168537139892578,34.35628890991211,22.338607788085938,14.553443908691406,14.712621688842773,16.041128158569336,16.248151779174805,7.0972771644592285,32.81825637817383,5.472620964050293,11.472627639770508,15.78499698638916,12.008091926574707,38.761695861816406
2009-06-04,4.202312469482422,9.228049278259277,12.839105606079102,35.97163391113281,10.737082481384277,58.74345016479492,10.500258445739746,34.050418853759766,22.903976440429688,14.351845741271973,13.646103858947754,16.646465301513672,16.56767463684082,6.696894645690918,31.76314926147461,5.4323506355285645,11.449363708496094,16.29524803161621,11.814569473266602,39.70817184448242
2009-06-11,4.062384605407715,9.474543571472168,12.356433868408203,35.25960159301758,10.304224967956543,58.01155090332031,10.296121597290039,33.769012451171875,21.51683807373047,14.20954418182373,13.393299102783203,17.480636596679688,15.928609848022461,6.949517726898193,30.50068473815918,5.401025295257568,11.546290397644043,15.1046724319458,11.460558891296387,38.40678024291992
2009-06-18,4.081560134887695,9.51305866241455,11.976725578308105,33.66644287109375,10.158531188964844,56.466365814208984,10.270605087280273,33.92805480957031,21.996747970581055,14.202352523803711,13.760974884033203,17.325603485107422,16.983068466186523,7.016245365142822,30.83001136779785,5.515130996704102,11.941763877868652,15.157003402709961,11.448755264282227,36.809635162353516
2009-06-25,4.279614448547363,10.052258491516113,12.099006652832031,34.07624435424805,10.399286270141602,56.84043884277344,10.870253562927246,34.91299819946289,22.20054817199707,14.70466136932373,15.166816711425781,17.746374130249023,17.366497039794922,7.1020426750183105,31.7143611907959,5.609102249145508,11.949520111083984,15.791536331176758,11.415711402893066,37.94430923461914
2009-07-02,4.111523628234863,9.120210647583008,11.667817115783691,32.16035461425781,9.98975658416748,54.585044860839844,10.168537139892578,34.919105529785156,21.535261154174805,14.504340171813965,15.16141414642334,16.653837203979492,16.4318790435791,6.963815689086914,32.10468673706055,5.266783714294434,11.10816764831543,14.986913681030273,11.415711402893066,35.6319465637207
2009-07-09,4.400967597961426,10.337265014648438,12.749008178710938,33.07731628417969,10.87532901763916,58.13080978393555,11.514561653137207,36.0692138671875,23.87248992919922,15.108316421508789,14.9829740524292,17.805429458618164,17.18277931213379,7.159240245819092,33.33058166503906,5.485377788543701,11.555022239685059,16.55037498474121,11.458194732666016,36.80426788330078
2009-07-16,4.696402072906494,9.420625686645508,13.804449081420898,33.77913284301758,10.615219116210938,62.65787887573242,12.209900856018066,36.20991897583008,24.24775505065918,14.689713478088379,15.923810005187988,18.307405471801758,17.4169921875,7.564394474029541,33.46474075317383,5.6844706535339355,11.866150856018066,15.994333267211914,11.604521751403809,37.63778305053711
2009-07-23,4.794979572296143,10.414298057556152,13.97821044921875,34.38361358642578,10.827428817749023,63.574119567871094,12.375761985778809,37.41508102416992,24.866621017456055,14.734566688537598,16.150896072387695,17.569210052490234,17.625192642211914,7.507192611694336,34.50068664550781,5.938485622406006,12.59473991394043,15.948537826538086,11.65172004699707,38.412166595458984
