Date,AAPL,AMZN,BAC,BRK-A,CVX,GOOGL,INTC,JNJ,JPM,KO,META,MSFT,PFE,PG,T,V,VZ,WFC,WMT,XOM
2016-05-20,22.879362106323242,35.74549865722656,11.785250663757324,214600.0,67.06192016601562,36.54446029663086,25.32290267944336,85.75360107421875,49.84013366699219,32.66699981689453,118.53976440429688,45.97677993774414,21.272947311401367,61.83154296875,14.581765174865723,73.77815246582031,29.489152908325195,38.51619338989258,19.93364143371582,58.57537078857422
2016-05-27,22.26641845703125,36.4119987487793,11.9776611328125,212355.0,66.4210205078125,36.908451080322266,25.54002571105957,87.5821762084961,50.43794250488281,32.68893051147461,118.00396728515625,46.49956130981445,21.544803619384766,62.387271881103516,14.581765174865723,74.66535186767578,29.84775733947754,38.94287872314453,19.961782455444336,57.74696350097656
2016-06-03,22.706188201904297,36.38249969482422,11.414966583251953,213210.0,67.92744445800781,36.82167053222656,25.684776306152344,89.50222778320312,49.625526428222656,33.44914245605469,117.63684844970703,45.737552642822266,21.81665802001953,63.31604766845703,15.051054000854492,75.88877868652344,30.541481018066406,37.44186019897461,20.001169204711914,59.14286422729492
2016-06-10,22.227684020996094,35.8754997253418,10.707059860229492,213000.0,66.77783966064453,35.91566467285156,25.483732223510742,89.22683715820312,47.68650817871094,33.12020492553711,113.49930572509766,44.6477165222168,21.470659255981445,63.49876403808594,15.2012300491333,73.17108917236328,31.42922592163086,35.69700622558594,20.060251235961914,59.501609802246094
2016-06-17,21.897293090820312,36.104000091552734,11.294301986694336,218850.0,69.00440216064453,35.450504302978516,26.529138565063477,89.79291534423828,49.08903121948242,33.20476531982422,114.1839370727539,45.99449920654297,21.371788024902344,64.10779571533203,15.723081588745117,73.05902099609375,32.14057922363281,36.50467300415039,20.28533172607422,59.879947662353516
2016-06-24,21.783357620239258,35.78099822998047,10.674883842468262,216975.0,69.26204681396484,34.88814926147461,26.3763484954834,92.79164123535156,47.625179290771484,33.38892364501953,113.39016723632812,45.33883285522461,21.754867553710938,64.45797729492188,16.222402572631836,69.26741790771484,32.828426361083984,36.062740325927734,20.544172286987305,61.145362854003906
2016-07-01,21.860828399658203,36.82849884033203,10.465726852416992,212501.0,68.08600616455078,35.0731201171875,26.69801139831543,93.71726989746094,46.4295654296875,33.2121467590332,114.94795227050781,45.52489471435547,22.100873947143555,64.57977294921875,15.880762100219727,69.58494567871094,32.55799102783203,35.658905029296875,20.68765640258789,60.6365852355957
2016-07-08,22.510225296020508,37.060001373291016,10.980568885803223,218591.0,70.49757385253906,36.488426208496094,28.306320190429688,94.22982025146484,49.52524185180664,33.654090881347656,116.3767318725586,47.615962982177734,22.811412811279297,65.37155151367188,16.296117782592773,72.97496795654297,33.159847259521484,37.28947067260742,20.735490798950195,61.93463897705078
2016-07-15,22.65606117248535,37.221500396728516,11.479321479797363,216315.0,69.63206481933594,37.41129684448242,27.558462142944336,95.73680114746094,49.193115234375,33.477317810058594,119.6708755493164,49.441219329833984,22.681663513183594,64.9071273803711,16.200864791870117,73.58204650878906,32.880741119384766,36.80183029174805,20.684844970703125,61.21712875366211
2016-07-22,23.77484130859375,37.63050079345703,11.8091402053833,216660.0,67.25350952148438,37.97811508178711,27.960540771484375,95.208984375,49.509796142578125,32.15148162841797,124.02670288085938,49.804500579833984,22.65694808959961,65.07052612304688,16.223722457885742,73.95559692382812,32.577880859375,36.672298431396484,20.606067657470703,58.8362922668457
