Date,AAPL,AMZN,BAC,BRK-A,CVX,GOOGL,HD,INTC,JNJ,JPM,META,MSFT,PFE,PG,UNH,V,VZ,WFC,WMT,XOM
2017-03-12,32.375247955322266,42.615501403808594,20.22739028930664,258952.0,73.3095474243164,43.260948181152344,120.33251190185547,28.999528884887695,99.95491027832031,70.93926239013672,138.75115966796875,58.5795783996582,21.814489364624023,70.91645050048828,146.49990844726562,84.76012420654297,30.588274002075195,45.746177673339844,20.086471557617188,54.91893005371094
2017-03-19,32.52558135986328,42.28049850463867,18.81163787841797,252301.0,73.52059173583984,41.414703369140625,118.812255859375,28.909095764160156,97.941162109375,68.28726959228516,139.24728393554688,58.67891311645508,21.611095428466797,70.58132934570312,142.44244384765625,83.77388000488281,30.15728187561035,43.53179168701172,20.005998611450195,54.40324020385742
2017-03-26,33.2239990234375,44.32699966430664,19.194053649902344,249850.0,73.09849548339844,42.042518615722656,118.10442352294922,29.65731430053711,97.21525573730469,68.7175064086914,140.9439697265625,59.47358322143555,21.744571685791016,70.02027130126953,141.5878448486328,83.47333526611328,29.592735290527344,43.39921951293945,20.715877532958984,54.9256477355957
2017-04-02,33.15000915527344,44.74399948120117,18.844181060791016,249465.0,74.11288452148438,41.75985336303711,118.34573364257812,29.62441635131836,97.5040512084961,67.41889953613281,139.683837890625,59.311038970947266,21.674650192260742,69.53707885742188,143.3230438232422,83.35123443603516,29.538108825683594,42.75986862182617,20.951541900634766,55.427940368652344
2017-04-09,32.620399475097656,44.23350143432617,18.176986694335938,245000.0,72.23384094238281,41.664634704589844,117.3644027709961,28.98309326171875,97.55867767333984,66.40573120117188,138.3046417236328,58.65182113647461,21.534812927246094,70.16053009033203,142.40794372558594,83.47333526611328,29.865970611572266,40.038639068603516,21.023391723632812,54.711326599121094
2017-04-16,32.90254592895508,44.92649841308594,18.47804069519043,245550.0,71.41008758544922,42.5954475402832,120.65425872802734,29.86286735534668,95.0375747680664,66.50020599365234,142.56124877929688,59.96122360229492,21.38226890563965,69.06169128417969,147.7602996826172,85.61486053466797,29.02442741394043,41.32518005371094,21.537845611572266,54.04157638549805
2017-04-23,33.22168731689453,46.2495002746582,18.990644454956055,247780.0,72.6423568725586,45.84708023071289,125.56087493896484,29.723081588745117,96.37230682373047,68.45143127441406,149.08009338378906,61.82146072387695,21.560245513916016,68.5775375366211,150.9717559814453,85.6806411743164,28.2012882232666,41.98014831542969,21.606822967529297,54.68452835083008
2017-04-30,34.44973373413086,46.70750045776367,19.316102981567383,250000.0,72.02281951904297,47.12451934814453,125.26324462890625,30.273975372314453,96.40350341796875,68.45143127441406,149.0701904296875,62.30908966064453,21.28057289123535,67.92576599121094,150.31565856933594,86.49778747558594,28.680429458618164,42.970394134521484,21.986190795898438,54.932342529296875
2017-05-07,36.10098648071289,48.067501068115234,19.527652740478516,245220.0,72.1385498046875,47.36552810668945,126.22042846679688,29.430641174316406,96.50495147705078,68.38851165771484,149.15948486328125,61.749229431152344,20.98182487487793,67.68233489990234,148.3214569091797,87.09893798828125,28.15829086303711,41.63083267211914,21.759145736694336,55.287296295166016
2017-05-14,35.54404067993164,47.992000579833984,18.75468635559082,244910.0,72.51978302001953,47.34122085571289,125.72172546386719,29.322961807250977,99.12757110595703,66.70475006103516,146.90713500976562,61.12612533569336,20.831941604614258,67.72159576416016,148.99484252929688,86.86412048339844,27.900300979614258,41.6622428894043,22.790088653564453,55.390235900878906
2017-05-21,35.671749114990234,49.78900146484375,18.90927505493164,248540.0,72.01956939697266,49.25639724731445,124.59563446044922,30.03532600402832,99.06512451171875,67.1611099243164,150.94546508789062,63.538124084472656,20.626575469970703,68.51471710205078,153.23358154296875,89.07891845703125,27.838871002197266,41.15185546875,22.60492706298828,55.13333511352539
2017-05-28,36.09906005859375,50.33649826049805,18.266494750976562,249660.0,70.91231536865234,49.39772415161133,124.95764923095703,30.085025787353516,102.20489501953125,65.0210189819336,152.41392517089844,65.17288970947266,20.883283615112305,69.56697082519531,154.86512756347656,90.47149658203125,28.526857376098633,40.68074035644531,23.03601837158203,53.74737548828125
2017-06-04,34.59657669067383,48.91550064086914,19.32240104675293,254965.0,73.17498779296875,48.10837936401367,123.74617004394531,29.57974624633789,103.34419250488281,68.41996002197266,148.4351806640625,63.8651008605957,21.03089141845703,69.22933197021484,156.6521453857422,88.97537994384766,28.698848724365234,42.243282318115234,22.978151321411133,55.52543640136719
2017-06-11,33.038360595703125,49.385501861572266,19.126480102539062,256450.0,74.51605224609375,47.53810119628906,126.72332000732422,29.165578842163086,105.55987548828125,67.8062744140625,149.46707153320312,63.574462890625,21.15924835205078,70.40721893310547,156.79893493652344,88.60844421386719,28.64356803894043,42.313941955566406,21.768774032592773,56.444889068603516
2017-06-18,33.96956253051758,50.1870002746582,18.628528594970703,251800.0,72.21215057373047,48.90034103393555,122.41130828857422,28.320676803588867,107.19416046142578,68.34130859375,153.86257934570312,64.67338562011719,21.92937469482422,70.21875,160.5845184326172,89.9352035522461,27.88187026977539,41.18327331542969,21.653047561645508,55.173885345458984
2017-06-25,33.44474411010742,48.400001525878906,19.804040908813477,254700.0,71.75135803222656,46.10295867919922,124.10211181640625,27.94792938232422,103.94131469726562,71.91336822509766,149.804443359375,62.602684020996094,21.557144165039062,68.43620300292969,160.73187255859375,88.24147033691406,27.433456420898438,43.507423400878906,21.896076202392578,54.57893371582031
2017-07-02,33.48188781738281,48.9379997253418,20.26934242248535,256780.0,71.17363739013672,46.6548957824707,123.1555404663086,28.063888549804688,104.13774871826172,73.84101867675781,150.2608642578125,63.084022521972656,21.403118133544922,68.8288345336914,162.93365478515625,88.37321472167969,26.708606719970703,43.76654815673828,21.794811248779297,54.234153747558594
2017-07-09,34.610496520996094,50.09049987792969,19.763214111328125,256020.0,71.82701110839844,48.445106506347656,123.68141174316406,28.72655487060547,104.18489837646484,72.98137664794922,158.7244110107422,66.09927368164062,21.45446014404297,68.3969497680664,162.0148162841797,91.2054443359375,27.108680725097656,43.17765808105469,22.087034225463867,54.950782775878906
2017-07-16,34.89612579345703,51.28350067138672,19.428524017333984,257645.0,71.00859069824219,49.284664154052734,118.64129638671875,28.767976760864258,106.31416320800781,71.90545654296875,163.14967346191406,67.01655578613281,21.486549377441406,69.58268737792969,166.24501037597656,93.7177505493164,27.525634765625,42.53379440307617,22.032060623168945,54.16654968261719
2017-07-23,34.717315673828125,51.00199890136719,19.616281509399414,261026.0,74.35787200927734,47.523712158203125,119.79820251464844,29.248409271240234,103.59563446044922,72.21398162841797,171.1072235107422,66.33538055419922,21.274763107299805,71.39486694335938,165.6988983154297,93.29432678222656,29.83447265625,41.850685119628906,23.09098243713379,53.814979553222656
2017-07-30,36.31733703613281,49.37900161743164,20.383623123168945,270000.0,75.7264633178711,46.901859283447266,123.57624816894531,30.06845474243164,104.64057922363281,74.09685516357422,168.2992706298828,66.00843811035156,21.5892333984375,71.75891876220703,168.93231201171875,94.93156433105469,30.438154220581055,41.489498138427734,23.284832000732422,54.227386474609375
2017-08-06,36.57044982910156,48.39950180053711,19.477502822875977,263000.0,75.12126159667969,46.12329864501953,125.29944610595703,29.935314178466797,104.57774353027344,72.32474517822266,166.77127075195312,65.84496307373047,21.547380447387695,72.2891845703125,167.31993103027344,94.17879486083984,29.909162521362305,41.07905578613281,23.261688232421875,52.87525177001953
2017-08-13,36.7187385559082,47.923500061035156,19.281585693359375,267377.0,73.22999572753906,45.92939376831055,119.32086944580078,29.217599868774414,104.20846557617188,71.78675842285156,166.10647583007812,65.83588409423828,21.1715087890625,73.18350219726562,165.41287231445312,96.45590209960938,29.678897857666016,40.87343215942383,23.090656280517578,52.316062927246094
2017-08-20,37.2689323425293,47.26300048828125,19.404029846191406,269761.0,75.18141174316406,46.14362335205078,121.0683364868164,28.93385887145996,103.4620361328125,72.69656372070312,165.02499389648438,66.48795318603516,21.638105392456055,73.21514892578125,168.4815216064453,97.40287017822266,30.295007705688477,40.944610595703125,22.892677307128906,52.37065124511719
2017-08-27,38.24578094482422,48.912498474121094,19.66525650024414,271062.0,75.54955291748047,47.209312438964844,121.98253631591797,29.284366607666016,103.60621643066406,72.5462417602539,170.68060302734375,67.51058197021484,22.00749397277832,73.23100280761719,173.15386962890625,97.9212417602539,29.8220272064209,40.31189727783203,22.816984176635742,52.26826477050781
2017-09-03,36.98217010498047,48.29499816894531,18.7812442779541,263600.0,76.95272827148438,46.68465042114258,129.9303741455078,29.367822647094727,103.56668090820312,69.95137023925781,169.61892700195312,67.54708862304688,22.09821319580078,73.47633361816406,171.42015075683594,98.42073059082031,28.695615768432617,39.212562561035156,22.965469360351562,53.80418395996094
2017-09-10,37.273597717285156,49.339500427246094,20.003787994384766,270200.0,79.62714385986328,46.38115692138672,128.90496826171875,30.87835693359375,106.31044006347656,72.48297119140625,170.30357360839844,68.76143646240234,22.914749145507812,73.81664276123047,172.44483947753906,99.24069213867188,29.784698486328125,40.85762023925781,23.40218162536621,54.657447814941406
2017-09-17,35.410850524902344,47.755001068115234,20.528915405273438,273139.0,81.47486114501953,46.77639389038086,130.18264770507812,31.028581619262695,103.890869140625,75.0224838256836,169.21209716796875,67.939697265625,23.303573608398438,73.00148010253906,167.96359252929688,99.48572540283203,31.05424690246582,42.90603256225586,23.15471076965332,54.55503845214844
2017-09-24,35.93074417114258,48.067501068115234,20.791473388671875,274740.0,81.62074279785156,48.286903381347656,133.10415649414062,31.779666900634766,102.79971313476562,75.5604476928711,169.53953552246094,68.01274871826172,23.135082244873047,72.00428771972656,170.4174041748047,99.18409729003906,30.799091339111328,43.61783218383789,22.75002098083496,55.961246490478516
2017-10-01,36.20582580566406,49.479000091552734,21.505306243896484,281000.0,81.29425811767578,49.27474594116211,134.9677734375,33.07322311401367,105.33786010742188,76.67594909667969,170.8889617919922,69.3914566040039,23.36189842224121,73.07269287109375,172.34042358398438,100.58837127685547,30.37590789794922,43.95793151855469,23.000402450561523,55.77692794799805
2017-10-08,36.59983825683594,50.14699935913086,21.19351577758789,280850.0,82.77386474609375,49.98041915893555,133.84474182128906,33.10661315917969,107.87602233886719,76.2806396484375,172.38720703125,70.75187683105469,23.54982566833496,73.63460540771484,167.5198516845703,102.40731811523438,30.142013549804688,42.463134765625,25.218921661376953,56.254783630371094
2017-10-15,36.42732238769531,49.14550018310547,22.292984008789062,283353.0,82.41263580322266,49.8415641784668,132.99842834472656,33.74086380004883,112.59656524658203,79.18516540527344,173.61753845214844,71.95711517333984,23.60167694091797,69.84366607666016,180.5458984375,101.36119842529297,31.19376564025879,43.4359245300293,25.45766258239746,56.73261642456055
2017-10-22,38.01264572143555,55.04750061035156,22.809904098510742,281600.0,78.86994934082031,51.25983428955078,136.18031311035156,37.05402755737305,112.10631561279297,80.9835433959961,176.49496459960938,76.52232360839844,23.07028579711914,69.4022445678711,184.99227905273438,103.39689636230469,30.77810287475586,44.187286376953125,25.67019271850586,57.142173767089844
2017-10-29,40.21575927734375,55.58000183105469,22.826316833496094,280470.0,79.87715148925781,52.06914520263672,133.77960205078125,38.67305374145508,110.76209259033203,80.69707489013672,177.52684020996094,76.82362365722656,23.037879943847656,69.03544616699219,185.2272186279297,104.95196533203125,29.86490249633789,44.566917419433594,26.109827041625977,56.78038024902344
2017-11-05,40.72165298461914,56.26750183105469,21.751461029052734,275660.0,81.3984375,51.77954864501953,133.55177307128906,38.03879928588867,110.35093688964844,77.59365844726562,177.0704803466797,76.57711029052734,22.798105239868164,70.2952651977539,183.66098022460938,105.44202423095703,28.265220642089844,42.855377197265625,26.470840454101562,56.616554260253906
2017-11-12,39.810489654541016,56.49399948120117,21.841711044311523,271410.0,79.68269348144531,51.36992263793945,136.50584411621094,37.46670913696289,109.11746215820312,78.094970703125,177.60623168945312,75.23493194580078,23.130678176879883,70.51056671142578,182.6428680419922,103.50055694580078,28.605310440063477,43.126155853271484,28.37784194946289,55.28040313720703
2017-11-19,40.93824005126953,59.29999923706055,21.817100524902344,274417.0,81.69068145751953,52.39297866821289,140.2411651611328,37.56745147705078,109.12533569335938,78.23819732666016,181.35679626464844,76.40193176269531,23.209148406982422,70.52651977539062,184.91397094726562,105.71382904052734,29.606687545776367,43.0783805847168,28.13037109375,56.093345642089844
2017-11-26,40.021060943603516,58.11750030517578,23.056055068969727,291000.0,83.79412841796875,50.83336639404297,146.82470703125,37.50867462158203,110.68304443359375,83.38671875,173.73660278320312,77.31954956054688,23.771560668945312,72.04950714111328,197.33094787597656,104.5431137084961,32.27701950073242,44.758827209472656,28.34290313720703,57.4987907409668
2017-12-03,39.62799072265625,58.099998474121094,23.937101364135742,294385.0,84.08157348632812,52.038902282714844,150.0141143798828,36.39213943481445,111.84611511230469,84.29385375976562,177.60623168945312,77.22779846191406,23.372642517089844,72.05746459960938,195.49143981933594,106.30863189697266,32.17625045776367,47.23570251464844,28.1099910736084,56.9476432800293
2017-12-10,40.704261779785156,58.957000732421875,23.928857803344727,296280.0,83.94835662841797,53.16062927246094,149.3352508544922,37.40793228149414,113.33380126953125,84.46095275878906,178.77703857421875,79.69624328613281,24.32742691040039,73.2694091796875,193.66671752929688,107.46046447753906,33.17133331298828,47.68169403076172,28.42203140258789,57.202552795410156
2017-12-17,40.94759750366211,58.417999267578125,24.621017456054688,296400.0,87.62940216064453,53.004913330078125,153.87469482421875,39.204463958740234,111.47222137451172,85.50341033935547,175.8202667236328,78.46659851074219,23.634225845336914,73.46078491210938,192.07769775390625,106.39361572265625,33.498817443847656,49.01967239379883,28.743980407714844,57.850135803222656
2017-12-24,39.59524154663086,58.4734992980957,24.32437515258789,297600.0,87.77662658691406,52.23824691772461,155.01976013183594,38.75112533569336,111.15399169921875,85.09756469726562,175.0860137939453,78.49413299560547,23.686542510986328,73.2614517211914,192.47930908203125,107.6492919921875,33.33507537841797,48.31882858276367,28.90203094482422,57.622806549072266
