Date,AAPL,AMD,AMZN,AVGO,BRK-A,COST,GOOGL,JNJ,JPM,LLY,MA,META,MSFT,MU,NVDA,ORCL,TSLA,V,WMT,XOM
2026-01-01,259.2374267578125,236.72999572753906,239.3000030517578,330.6064758300781,722500.0,938.9672241210938,337.7622375488281,226.0482940673828,302.9659118652344,1035.421875,537.0589599609375,715.8870849609375,429.31011962890625,414.7057800292969,191.11965942382812,163.57479858398438,430.4100036621094,321.1676940917969,118.89598846435547,140.4637451171875
2026-02-01,263.9330139160156,200.2100067138672,210.0,318.8810729980469,757000.0,1010.7899780273438,311.54071044921875,247.1162872314453,298.7709655761719,1050.237060546875,516.32275390625,647.62548828125,391.8456115722656,412.19683837890625,177.180419921875,144.89393615722656,402.510009765625,319.481201171875,127.68794250488281,151.49026489257812
2026-03-01,253.7899932861328,203.42999267578125,208.27000427246094,308.86212158203125,718140.0,996.4299926757812,287.35772705078125,244.44000244140625,292.6622314453125,919.77001953125,498.8028259277344,571.6405639648438,370.1700134277344,337.6981201171875,174.3905487060547,146.59799194335938,371.75,302.239990234375,124.02546691894531,169.66000366210938
2026-04-01,271.05999755859375,347.79998779296875,263.989990234375,422.760009765625,704760.0,1011.1500244140625,344.3999938964844,227.5,308.2799987792969,883.9600219726562,504.1700134277344,675.0499877929688,424.6000061035156,496.7200012207031,208.25999450683594,173.27999877929688,376.29998779296875,309.4200134277344,129.9199981689453,148.91000366210938
