Date,AIG,BA,BMY,DIS,GE,IBM,JNJ,KO,LLY,MMM,MO,MRK,PEP,PFE,PG,SLB,T,VZ,WMT,XOM
1990-06-11,95.30220031738281,16.35196304321289,4.006770610809326,7.7837138175964355,12.05789566040039,11.922820091247559,3.442474365234375,2.3719067573547363,7.499532699584961,6.474298477172852,0.4855034053325653,4.1282806396484375,5.008147716522217,0.8198148608207703,4.355429649353027,6.639986038208008,1.1492253541946411,4.289160251617432,1.574753761291504,3.6393399238586426
1990-06-18,93.99662780761719,15.604049682617188,3.9905807971954346,7.547390937805176,11.92892837524414,11.514243125915527,3.495950698852539,2.296635627746582,7.643755912780762,6.280344009399414,0.49764782190322876,4.072243690490723,5.075823783874512,0.8026376962661743,4.297356128692627,6.5131072998046875,1.12823486328125,4.100396156311035,1.5389206409454346,3.6393399238586426
1990-06-25,91.50434112548828,15.91002082824707,4.103903770446777,7.576930046081543,11.907438278198242,11.638055801391602,3.6229536533355713,2.3495826721191406,7.992293834686279,6.400405406951904,0.5171085596084595,4.321310043334961,5.253479957580566,0.801076352596283,4.497382640838623,6.484914302825928,1.1308586597442627,4.163316249847412,1.5671870708465576,3.6393399238586426
1990-07-02,88.53728485107422,16.453947067260742,4.162389755249023,7.739401340484619,12.143863677978516,11.687579154968262,3.6831135749816895,2.369438886642456,8.316786766052246,6.465061187744141,0.5476908087730408,4.308856964111328,5.405754089355469,0.8229383826255798,4.594171047210693,6.358029842376709,1.1256111860275269,4.05844783782959,1.5703275203704834,3.6298389434814453
1990-07-09,89.84275817871094,16.62392807006836,4.244007110595703,7.938793182373047,12.874652862548828,11.984724044799805,3.770012378692627,2.3760581016540527,8.509082794189453,6.668246746063232,0.55464106798172,4.427165985107422,5.490350246429443,0.8588535785675049,4.652242183685303,6.8796467781066895,1.1396441459655762,3.9576399326324463,1.7901725769042969,3.705855131149292
1990-07-16,90.19883728027344,15.77403736114502,4.178712844848633,7.600114822387695,12.72419548034668,11.650442123413086,3.9036972522735596,2.5084290504455566,8.184589385986328,6.631302833557129,0.5574210286140442,4.4832048416137695,5.481889724731445,0.9119465351104736,4.568365573883057,7.274379730224609,1.1503194570541382,3.9788615703582764,1.6833913326263428,3.696354389190674
1990-07-23,86.78665924072266,16.113994598388672,4.121583461761475,6.860804080963135,12.380295753479004,11.031388282775879,3.87027907371521,2.4157702922821045,7.7399001121521,6.631302833557129,0.5184985995292664,4.396029949188232,5.371917247772217,0.9291233420372009,4.468075275421143,7.07701301574707,1.1129552125930786,3.936420202255249,1.5891711711883545,3.7438623905181885
1990-07-30,84.26466369628906,14.686171531677246,3.9501895904541016,6.476362705230713,11.99341106414795,10.709492683410645,3.596216917037964,2.309872627258301,7.691828727722168,6.363465309143066,0.5171085596084595,4.259041786193848,5.151961803436279,0.9103845953941345,4.150313854217529,7.612722873687744,1.1423128843307495,4.095576286315918,1.526357650756836,4.038433074951172
1990-08-06,83.22622680664062,14.482197761535645,3.9991583824157715,6.313713550567627,11.456074714660645,10.102825164794922,3.536054849624634,2.316490888595581,7.235126972198486,6.151041507720947,0.5101586580276489,4.221684455871582,5.143503665924072,0.8932075500488281,4.143834114074707,7.457647323608398,1.0889337062835693,3.8833675384521484,1.5012327432632446,3.9244067668914795
1990-08-13,79.6657485961914,13.190352439880371,3.893059015274048,6.0697407722473145,11.004711151123047,10.154559135437012,3.522688388824463,2.223832130432129,7.055703163146973,6.086395740509033,0.5032082796096802,4.090921401977539,4.957387924194336,0.8707069754600525,4.085465431213379,7.316676139831543,1.0969403982162476,3.830317258834839,1.4070124626159668,4.006725311279297
1990-08-20,75.21512603759766,12.535301208496094,3.7706351280212402,5.788802146911621,10.5533447265625,10.054388999938965,3.3322231769561768,2.0649869441986084,6.66909122467041,5.772375106811523,0.4809669852256775,3.866762161254883,4.720517158508301,0.8407906293869019,3.7287991046905518,6.992428302764893,1.0142027139663696,3.4059042930603027,1.3504810333251953,3.7569079399108887
1990-08-27,80.11083984375,13.184260368347168,3.9746744632720947,6.054953575134277,10.660810470581055,10.204646110534668,3.527050733566284,2.2370688915252686,7.2610931396484375,5.870576858520508,0.5018179416656494,4.066017150878906,5.084283828735352,0.8943244814872742,3.9946794509887695,7.217991828918457,1.0462310314178467,3.6287193298339844,1.4321389198303223,3.8433830738067627
1990-09-03,79.94535064697266,12.84269905090332,3.966512441635132,6.025383472442627,10.424379348754883,10.567752838134766,3.527050733566284,2.230449914932251,7.116109848022461,5.8146653175354,0.5032082796096802,4.06924295425415,5.126583576202393,0.8958984613418579,4.046558380126953,7.407785892486572,1.030217170715332,3.6393325328826904,1.4088481664657593,3.910642385482788
1990-09-10,76.37899017333984,12.603611946105957,3.8848965167999268,5.596581935882568,10.23094367980957,10.455062866210938,3.4262807369232178,2.157646417617798,7.043625831604004,5.7494401931762695,0.49764782190322876,4.0253520011901855,5.025068283081055,0.8943244814872742,3.897406816482544,7.506937503814697,1.0248788595199585,3.7984848022460938,1.3270845413208008,3.9490771293640137
1990-09-17,74.8930435180664,11.818023681640625,3.7379891872406006,5.300858974456787,9.607625961303711,10.692961692810059,3.3590972423553467,2.081486463546753,6.8382344245910645,5.823983669281006,0.5024222731590271,3.7933623790740967,4.5354461669921875,0.8927502632141113,3.7352826595306396,7.450281143188477,1.0569069385528564,3.9258065223693848,1.3270845413208008,3.939469337463379
1990-09-24,74.5958480834961,11.373990058898926,3.7706351280212402,5.360002040863037,9.450336456298828,10.655396461486816,3.399405002593994,2.101437568664551,6.910724639892578,5.7494401931762695,0.5080359578132629,3.818443775177002,4.68832540512085,0.8896012306213379,3.7806801795959473,6.897879600524902,1.118291974067688,4.010690689086914,1.371111273765564,3.7665157318115234
1990-10-01,71.7724609375,11.88632583618164,3.8848965167999268,5.5300445556640625,9.406989097595215,10.843214988708496,3.5203347206115723,2.2477409839630127,7.2610931396484375,5.842622756958008,0.5361039042472839,3.9062228202819824,4.943130016326904,0.9352622032165527,4.104922771453857,6.940374851226807,1.1396441459655762,4.063741683959961,1.3459534645080566,3.8337767124176025
1990-10-08,71.02949523925781,12.15958023071289,3.8137974739074707,5.346090793609619,9.190231323242188,10.041869163513184,3.4531502723693848,2.2144906520843506,7.140275478363037,5.5630693435668945,0.5024222731590271,3.874873638153076,4.841205596923828,0.8927502632141113,3.9103786945343018,6.302994728088379,1.1668574810028076,4.101902961730957,1.308217167854309,3.728080987930298
1990-10-15,78.75657653808594,13.252569198608398,4.085624694824219,5.531205177307129,9.623735427856445,10.780608177185059,3.6211068630218506,2.433943271636963,7.152360439300537,5.963761329650879,0.5431212186813354,4.050431728363037,5.096007347106934,0.9714752435684204,4.169770240783691,6.472958087921143,1.158717393875122,4.466990947723389,1.3962688446044922,3.8337767124176025
1990-10-22,77.41920471191406,12.603611946105957,4.069148540496826,5.508993148803711,8.756731033325195,10.70548152923584,3.553924798965454,2.3541412353515625,7.055703163146973,5.823983669281006,0.5234730243682861,3.9689230918884277,4.841205596923828,0.9368366003036499,4.0539960861206055,6.628763675689697,1.1451489925384521,4.273708820343018,1.3207943439483643,3.6319961547851562
1990-10-29,79.49950408935547,12.569449424743652,3.9950151443481445,5.634868621826172,9.190231323242188,10.855733871459961,3.580796718597412,2.40069317817688,6.608682155609131,5.954444408416748,0.5445248484611511,3.918762683868408,4.968607425689697,0.9399857521057129,4.151918411254883,6.713746547698975,1.2129894495010376,4.5314178466796875,1.3962688446044922,3.8145601749420166
1990-11-05,84.40327453613281,12.262048721313477,4.093862056732178,5.471968173980713,9.320284843444824,11.043550491333008,3.5203347206115723,2.3873939514160156,6.717416286468506,5.90785026550293,0.5473314523696899,4.037890434265137,4.968607425689697,0.9620286226272583,4.210672378540039,6.657093524932861,1.164144515991211,4.552890300750732,1.4151374101638794,3.87221097946167
1990-11-12,83.95746612548828,12.74392032623291,4.1515212059021,5.634868621826172,9.602062225341797,11.510130882263184,3.527050733566284,2.433943271636963,6.757864475250244,5.99171781539917,0.5403144955635071,4.263614177703857,5.197927474975586,0.9888601899147034,4.223728179931641,6.14718770980835,1.1478625535964966,4.552890300750732,1.4717434644699097,3.9252052307128906
1990-11-19,82.47147369384766,12.263014793395996,4.135047912597656,5.671892166137695,9.298609733581543,11.408824920654297,3.538494348526001,2.433943271636963,6.794328212738037,6.06552791595459,0.5403144955635071,4.207183837890625,5.22340726852417,0.9809239506721497,4.269424915313721,6.175516605377197,1.1478625535964966,4.563634872436523,1.4906114339828491,3.983642339706421
1990-11-26,87.37519836425781,12.159966468811035,4.332737922668457,5.901433944702148,9.493684768676758,11.510130882263184,3.7680904865264893,2.460542678833008,7.171112060546875,6.112552642822266,0.5459281802177429,4.32631254196167,5.22340726852417,1.025367021560669,4.32818078994751,6.430467128753662,1.1967079639434814,4.671012878417969,1.5157687664031982,3.9446868896484375
1990-12-03,87.6723861694336,12.503466606140137,4.40687370300293,6.182806491851807,9.970535278320312,11.396166801452637,3.822115182876587,2.504744052886963,7.329125881195068,6.385263919830322,0.56136554479599,4.345125198364258,5.427248477935791,1.0142563581466675,4.439158916473389,6.175516605377197,1.2238436937332153,4.778390407562256,1.578665018081665,3.8375444412231445
1990-12-10,91.37547302246094,12.331717491149902,4.365685939788818,6.10135555267334,9.736100196838379,11.269548416137695,3.788348913192749,2.5381417274475098,7.244043350219727,6.404070854187012,0.5683826804161072,4.373520374298096,5.299847602844238,1.025367021560669,4.4848551750183105,6.373809814453125,1.2211304903030396,4.724705219268799,1.5237860679626465,3.9544248580932617
1990-12-17,94.35193634033203,12.778275489807129,4.423345565795898,5.982883930206299,10.151800155639648,11.535451889038086,3.8423681259155273,2.591573715209961,7.207576751708984,6.488705635070801,0.5789013504981995,4.424009323120117,5.396556377410889,1.0348910093307495,4.510965824127197,6.294834136962891,1.229271650314331,4.789131164550781,1.5993459224700928,3.9544248580932617
1990-12-24,90.92902374267578,12.606527328491211,4.398635387420654,6.049523830413818,10.042404174804688,11.484808921813965,3.8356199264526367,2.4913859367370605,7.000955581665039,6.488705635070801,0.5760703086853027,4.4744977951049805,5.268673419952393,1.0237798690795898,4.4848551750183105,6.366042137145996,1.210275650024414,4.628061771392822,1.5237860679626465,4.022607803344727
