Date,AIG,BA,BMY,DIS,GE,IBM,JNJ,KO,LLY,MCD,MMM,MRK,PEP,PFE,PG,SLB,T,VZ,WMT,XOM
1989-05-21,78.3038558959961,9.471132278442383,3.1346445083618164,5.528575897216797,8.992688179016113,10.354377746582031,2.5884385108947754,1.506221890449524,5.249083518981934,3.5644423961639404,5.216772079467773,3.409865617752075,3.545135974884033,0.7382691502571106,2.577871084213257,4.36796236038208,1.0264527797698975,3.511430501937866,0.9641083478927612,3.1579158306121826
1989-05-28,79.59944152832031,9.32314395904541,3.1035306453704834,5.550631999969482,9.241339683532715,10.413474082946777,2.7015063762664795,1.5320250988006592,5.307797908782959,3.6347029209136963,5.315969944000244,3.4824161529541016,3.6445300579071045,0.7518295049667358,2.656369209289551,4.340662956237793,1.0461920499801636,3.5615227222442627,0.9765885472297668,3.1488938331604004
1989-06-04,82.07958984375,8.997570991516113,3.111309289932251,5.528575897216797,9.05486011505127,10.247993469238281,2.8127052783966064,1.4771945476531982,5.354768753051758,3.5662667751312256,5.208939552307129,3.466296911239624,3.536851406097412,0.7397763729095459,2.634389638900757,4.387218475341797,1.0560623407363892,3.6116139888763428,0.9984300136566162,3.1669363975524902
1989-06-11,77.7098617553711,8.923582077026367,2.9713001251220703,5.31537389755249,8.913946151733398,10.354377746582031,2.6099295616149902,1.4567813873291016,5.143398284912109,3.4598121643066406,5.208939552307129,3.344672441482544,3.444831371307373,0.6915625929832458,2.7788267135620117,4.332202434539795,1.0141154527664185,3.4863853454589844,0.9703487753868103,3.184981107711792
1989-06-18,79.48137664794922,9.189956665039062,3.064640760421753,5.594742774963379,9.143583297729492,10.484395027160645,2.662259340286255,1.5541160106658936,5.401740074157715,3.710742235183716,5.262455463409424,3.3994052410125732,3.6778154373168945,0.7111493349075317,2.876163959503174,4.263439655303955,1.0313878059387207,3.6466784477233887,1.00605309009552,3.2210726737976074
1989-06-25,77.3555679321289,8.524015426635742,2.9790782928466797,5.565335750579834,8.621691703796387,10.578950881958008,2.5052707195281982,1.463269829750061,5.11991024017334,3.5586626529693604,5.084066867828369,3.2534544467926025,3.5446808338165283,0.6915625929832458,2.7223074436187744,4.3734660148620605,1.0067135095596313,3.506420373916626,0.9529392719268799,3.1759591102600098
1989-07-02,80.30805206298828,8.812589645385742,3.0729033946990967,5.734429359436035,8.872198104858398,10.602590560913086,2.6099295616149902,1.515181303024292,5.4134840965271,3.5282468795776367,5.119743824005127,3.4358890056610107,3.6778154373168945,0.7111493349075317,2.788245677947998,4.442229747772217,1.0289206504821777,3.576550245285034,0.9654360413551331,3.1940035820007324
1989-07-09,80.30805206298828,8.990174293518066,3.1279172897338867,5.881464958190918,9.122708320617676,10.850811958312988,2.596848487854004,1.5216702222824097,5.4487128257751465,3.6651194095611572,5.208939552307129,3.4967048168182373,3.694455623626709,0.7081362009048462,2.9264018535614014,4.593512058258057,1.0939950942993164,3.672816276550293,0.9935556054115295,3.293252944946289
1989-07-16,83.61489868164062,9.32314395904541,3.2458016872406006,5.984404563903809,9.498472213745117,10.791718482971191,2.6426355838775635,1.6092711687088013,5.636598110198975,3.832406997680664,5.280296325683594,3.6548171043395996,3.902477502822876,0.7141624689102173,2.9515206813812256,4.662275791168213,1.0689032077789307,3.7032525539398193,1.0685408115386963,3.374457359313965
1989-07-23,88.3388671875,9.32314395904541,3.0336086750030518,6.300922393798828,9.602848052978516,10.720795631408691,2.8061654567718506,1.6482055187225342,5.918428421020508,3.695535898208618,5.315969944000244,3.7095470428466797,3.994006633758545,0.7834690809249878,3.0383238792419434,4.621016979217529,1.1215951442718506,3.809783697128296,1.0654170513153076,3.2391176223754883
1989-07-30,90.58277893066406,8.923582077026367,2.9628748893737793,6.838267803192139,9.498472213745117,10.921737670898438,2.760378122329712,1.7098511457443237,5.80100154876709,3.6499102115631104,5.467602252960205,3.575758457183838,3.910799264907837,0.7786441445350647,2.933990955352783,4.786055564880371,1.1316317319869995,3.9010961055755615,1.0435460805892944,3.275207757949829
1989-08-06,89.40172576904297,9.278746604919434,3.025747776031494,6.83090877532959,9.623722076416016,11.038905143737793,2.69496488571167,1.6838955879211426,5.718799591064453,3.482624053955078,5.708425998687744,3.581840991973877,3.902477502822876,0.7877687215805054,3.1616272926330566,4.6347761154174805,1.0990124940872192,3.8706624507904053,1.0247995853424072,3.1488938331604004
1989-08-13,91.17329406738281,9.500727653503418,3.041465997695923,6.565914630889893,9.686355590820312,11.003066062927246,2.7015063762664795,1.7260736227035522,5.915154457092285,3.604285955429077,5.681671142578125,3.673060655593872,3.8608736991882324,0.8212265372276306,3.1047170162200928,4.71729040145874,1.1115589141845703,3.936607837677002,1.0372974872589111,3.1996495723724365
1989-08-20,90.34657287597656,9.845829963684082,3.12005877494812,6.860349655151367,9.790729522705078,11.098633766174316,2.664069890975952,1.7422966957092285,5.9505791664123535,3.543454170227051,5.690587520599365,3.6061651706695557,4.010648250579834,0.8288303017616272,3.3323559761047363,4.882327556610107,1.0764307975769043,3.9924116134643555,1.0591683387756348,3.2087907791137695
1989-08-27,89.87416076660156,10.069098472595215,3.151493787765503,6.985487461090088,9.728100776672363,11.218107223510742,2.815364360809326,1.7455400228500366,5.820704460144043,3.5526888370513916,5.665480613708496,3.587923288345337,3.8941545486450195,0.8486006259918213,3.246990442276001,4.896078586578369,1.0914857387542725,4.007628917694092,1.0497944355010986,3.2179322242736816
1989-09-03,89.16043853759766,9.935141563415527,3.1907875537872314,7.0664567947387695,9.435839653015137,11.086685180664062,2.736426591873169,1.6546945571899414,5.761676788330078,3.5221941471099854,5.377708435058594,3.469008684158325,3.7603135108947754,0.8531630039215088,3.1394968032836914,4.887864589691162,1.0689032077789307,3.936607837677002,1.0167466402053833,3.2453577518463135
1989-09-10,88.68737030029297,10.091422080993652,3.112196922302246,6.698410987854004,9.5610990524292,11.038905143737793,2.664069890975952,1.6384721994400024,5.667216777801514,3.6289265155792236,5.350733280181885,3.469008684158325,3.7853832244873047,0.8212265372276306,3.0098683834075928,4.763246059417725,1.0939950942993164,3.941680431365967,1.0042325258255005,3.281926155090332
1989-09-17,89.5151596069336,10.515612602233887,3.1593527793884277,6.94132137298584,9.331461906433105,11.134471893310547,2.7430055141448975,1.6276860237121582,5.820704460144043,3.6594228744506836,5.395695209503174,3.5301880836486816,3.7770261764526367,0.8181847929954529,3.031998872756958,4.818634033203125,1.1090494394302368,4.017775058746338,0.9979756474494934,3.3184924125671387
1989-09-24,97.08316802978516,10.180726051330566,3.350292205810547,7.117981910705566,9.504966735839844,10.441554069519043,2.8811423778533936,1.748375415802002,5.891545295715332,3.6289265155792236,5.4046854972839355,3.7076146602630615,3.935796022415161,0.8349139094352722,3.035161256790161,4.735554218292236,1.141668677330017,4.048210620880127,1.0261316299438477,3.2727837562561035
1989-10-01,100.86717987060547,10.493291854858398,3.4296822547912598,7.5301899909973145,9.90451717376709,10.274300575256348,2.9469211101531982,1.8429723978042603,6.233938694000244,3.689915895462036,5.386704921722412,3.817744255065918,4.052783966064453,0.8394757509231567,3.262800931930542,4.95709753036499,1.1742875576019287,4.169966220855713,1.0887001752853394,3.3184924125671387
1989-10-08,91.76192474365234,10.247705459594727,3.199449300765991,7.250036239624023,9.14748477935791,9.748639106750488,2.664069890975952,1.689663052558899,5.6436052322387695,3.537442445755005,5.14389705657959,3.560779571533203,3.6099019050598145,0.804498016834259,3.054131269454956,4.514007568359375,1.100501537322998,4.0010247230529785,1.0011039972305298,3.2362163066864014
1989-10-15,101.81318664550781,10.448637962341309,3.30265474319458,7.331081390380859,9.525996208190918,9.963678359985352,2.914032220840454,1.8462333679199219,6.033227920532227,3.705165386199951,5.341736793518066,3.8055081367492676,4.044427394866943,0.8273091912269592,3.2849302291870117,4.929405689239502,1.176924705505371,4.185685157775879,1.0887001752853394,3.373344659805298
1989-10-22,98.73860931396484,9.756532669067383,3.2391433715820312,7.117413520812988,9.021309852600098,9.54554271697998,2.815364360809326,1.8397105932235718,5.761676788330078,3.7661542892456055,5.11691951751709,3.6892623901367188,3.994291067123413,0.8060179948806763,3.1949245929718018,4.610930919647217,1.1361653804779053,4.098484992980957,1.0323888063430786,3.3459177017211914
1989-10-29,101.4583511352539,10.136079788208008,3.4138031005859375,7.2353010177612305,9.063366889953613,9.4141263961792,2.8614094257354736,1.8723293542861938,5.820704460144043,3.750908136367798,5.251809597015381,3.7320892810821533,4.044427394866943,0.8273091912269592,3.210850715637207,4.624777317047119,1.0826683044433594,4.185685157775879,1.0167466402053833,3.364201307296753
1989-11-05,101.10356140136719,10.002119064331055,3.477313756942749,7.441603183746338,9.18954086303711,9.493157386779785,2.9469211101531982,1.9310436248779297,6.198517322540283,3.8118979930877686,5.323754787445068,3.9156346321105957,4.052783966064453,0.8592461347579956,3.2458906173706055,4.555546283721924,1.1285227537155151,4.185685157775879,1.0574160814285278,3.3002078533172607
1989-11-12,101.10356140136719,10.359334945678711,3.524951457977295,7.662637233734131,10.009659767150879,9.58990478515625,2.9074549674987793,1.9734469652175903,6.243524074554443,3.8423917293548584,5.395695209503174,3.744325876235962,4.186484336853027,0.8546839952468872,3.300042152404785,4.818634033203125,1.1183327436447144,4.242109775543213,1.0730581283569336,3.427065134048462
1989-11-19,102.99557495117188,10.594696998596191,3.5805232524871826,7.6479010581970215,10.114808082580566,9.710827827453613,3.0021138191223145,2.0452091693878174,6.492788791656494,4.010114669799805,5.588092803955078,3.8850436210632324,4.32853889465332,0.8981769680976868,3.3764917850494385,4.901711463928223,1.1055959463119507,4.216461658477783,1.082443356513977,3.399277448654175
1989-11-26,105.3606185913086,11.04362964630127,3.6043405532836914,7.662637233734131,10.640517234802246,9.39640998840332,3.0351755619049072,2.0582571029663086,6.350356578826904,4.095985412597656,5.715094566345215,3.860572099685669,4.303471088409424,0.90737384557724,3.357379913330078,5.234033107757568,1.1692825555801392,4.3703460693359375,1.1168568134307861,3.5845248699188232
1989-12-03,102.64085388183594,10.77426815032959,3.6281561851501465,7.640536308288574,10.640517234802246,9.372225761413574,3.0748512744903564,2.0442919731140137,6.219788074493408,4.172403335571289,5.742306232452393,3.750443458557129,4.2784013748168945,0.8475973010063171,3.3191518783569336,5.275572299957275,1.1641873121261597,4.375479221343994,1.1074717044830322,3.63083553314209
1989-12-10,100.0289306640625,10.594696998596191,3.5487678050994873,7.662637233734131,10.889668464660645,9.19082260131836,3.0351755619049072,2.0999863147735596,6.231654644012451,4.187685966491699,5.8420915603637695,3.7842702865600586,4.3454155921936035,0.8200082182884216,3.4720542430877686,5.372498035430908,1.2329685688018799,4.59604549407959,1.1151033639907837,3.714198112487793
1989-12-17,96.71437072753906,10.325345039367676,3.540827989578247,6.749016761779785,10.804924964904785,9.2271089553833,3.0087244510650635,1.988598346710205,6.231654644012451,4.065420150756836,5.751378536224365,3.7596566677093506,4.21119499206543,0.8307375311851501,3.4784233570098877,5.406376838684082,1.273728370666504,4.4780683517456055,1.1057062149047852,3.751248359680176
1989-12-24,98.01652526855469,10.662041664123535,3.5567049980163574,6.601657867431641,10.93204116821289,9.106175422668457,3.1409759521484375,2.0246353149414062,6.504662990570068,4.218251705169678,5.778597831726074,3.8150386810302734,4.29508113861084,0.8521954417228699,3.580355405807495,5.476045608520508,1.3017494678497314,4.565267086029053,1.124499797821045,3.704934597015381
