Date,AIG,BMY,C,CSCO,DIS,FNMA,GE,IBM,INTC,JNJ,KO,LLY,MRK,MSFT,PEP,PFE,PG,VZ,WMT,XOM
1997-04-23,349.8908386230469,11.247955322265625,92.59111022949219,3.575356960296631,19.940303802490234,31.736520767211914,45.92514419555664,19.136972427368164,10.605101585388184,14.624683380126953,14.644612312316895,21.023386001586914,16.187753677368164,9.065791130065918,15.531457901000977,5.692527770996094,15.360440254211426,7.89516019821167,2.9021949768066406,11.396909713745117
1997-04-30,367.81622314453125,11.59074592590332,95.74765014648438,4.129537582397461,20.31071662902832,34.16134262084961,48.46792984008789,19.997905731201172,11.174529075622559,14.990304946899414,15.550765991210938,21.68316078186035,16.276216506958008,8.937232971191406,16.435100555419922,5.8021416664123535,15.901509284973145,8.13039779663086,2.9675586223602295,12.011564254760742
1997-05-07,363.6796569824219,11.847846984863281,94.7410659790039,4.460257053375244,20.650251388549805,33.0846061706543,50.439849853515625,20.979673385620117,10.776701927185059,15.173110008239746,15.550765991210938,22.28297996520996,16.36467742919922,8.970565795898438,16.6610164642334,5.8679094314575195,15.931571960449219,8.04218578338623,3.1375069618225098,12.216458320617676
1997-05-14,365.05841064453125,12.34061336517334,97.27310943603516,4.603271007537842,20.619384765625,33.96556091308594,51.89284133911133,21.045639038085938,11.386704444885254,14.837965965270996,15.989232063293457,22.279254913330078,16.475244522094727,9.075313568115234,16.943405151367188,5.9174113273620605,16.051807403564453,8.100992202758789,3.189797878265381,12.200252532958984
1997-05-21,366.0926208496094,12.661982536315918,94.53012084960938,4.916113376617432,20.681121826171875,33.378265380859375,50.543643951416016,21.711833953857422,11.974601745605469,14.646404266357422,16.018465042114258,22.309368133544922,16.519468307495117,9.646685600280762,16.71748924255371,5.954071998596191,16.607908248901367,8.071586608886719,3.124433755874634,12.303433418273926
1997-05-28,379.536865234375,12.833374977111816,94.10807037353516,4.630086898803711,19.909446716308594,34.84651565551758,50.336082458496094,20.44001579284668,10.255108833312988,14.615825653076172,15.872310638427734,22.21903419494629,15.922388076782227,9.199112892150879,17.225797653198242,5.990736961364746,16.141986846923828,8.395042419433594,3.229016065597534,12.355016708374023
1997-06-04,390.9126892089844,12.769105911254883,101.28221893310547,4.6479620933532715,20.218114852905273,35.629581451416016,52.51557540893555,20.894235610961914,10.2683687210083,15.135639190673828,15.989232063293457,24.085668563842773,16.63004493713379,9.508610725402832,16.999879837036133,6.247377872467041,16.758207321166992,8.644980430603027,3.2813093662261963,12.587159156799316
1997-06-11,397.0959777832031,13.540395736694336,107.40138244628906,4.916113376617432,20.74285888671875,36.41264724731445,55.21395492553711,21.77239990234375,10.586628913879395,15.900066375732422,16.749217987060547,25.41037940979004,17.353023529052734,10.222821235656738,17.39522361755371,6.540683269500732,16.788265228271484,9.14486312866211,3.490473747253418,13.128811836242676
1997-06-18,413.65606689453125,14.525930404663086,108.66741943359375,5.054658889770508,20.372447967529297,35.776405334472656,55.05833053588867,22.241756439208984,10.46728229522705,16.23641014099121,16.476037979125977,26.47919273376465,18.33065414428711,10.060935020446777,16.914884567260742,6.782658100128174,16.547788619995117,8.821409225463867,3.510085344314575,12.89667797088623
1997-06-25,412.2759094238281,13.915323257446289,109.30036926269531,4.884829998016357,19.400129318237305,35.189109802246094,55.21395492553711,22.241756439208984,9.835176467895508,15.441405296325684,16.080617904663086,26.704994201660156,18.4973087310791,9.518131256103516,17.33988380432129,7.068628311157227,16.788265228271484,8.696438789367676,3.5565505027770996,13.05143928527832
1997-07-02,426.76593017578125,14.841938972473145,112.88751220703125,5.3406877517700195,19.27665901184082,35.53171157836914,57.70485305786133,23.195629119873047,10.5822114944458,16.022371292114258,16.534624099731445,27.382408142089844,18.475072860717773,9.999032020568848,17.76487922668457,7.391263008117676,17.960580825805664,8.68173599243164,3.667898178100586,13.115921020507812
1997-07-09,421.59088134765625,15.014142990112305,111.83243560791016,5.575320720672607,19.245792388916016,33.525089263916016,60.17150115966797,23.256189346313477,11.44416618347168,15.105058670043945,16.43210220336914,28.104984283447266,17.87516975402832,10.54897689819336,16.88654899597168,7.215278625488281,18.343843460083008,8.483259201049805,3.7464942932128906,12.845088958740234
1997-07-16,415.7259826660156,14.110067367553711,114.47001647949219,5.649062633514404,19.201093673706055,34.06343460083008,59.910980224609375,24.95195770263672,12.553661346435547,15.395536422729492,16.43210220336914,27.367338180541992,18.875030517578125,10.979890823364258,17.254884719848633,7.156618118286133,18.261184692382812,8.725844383239746,3.7857937812805176,12.974052429199219
1997-07-23,428.75,13.518108367919922,120.48365020751953,5.666940689086914,19.819480895996094,34.06343460083008,59.129581451416016,24.92167854309082,12.465259552001953,14.93687915802002,16.329591751098633,27.051219940185547,18.263996124267578,10.660873413085938,17.11321258544922,6.877981185913086,18.1408748626709,8.45384693145752,3.9560885429382324,12.94826602935791
1997-07-30,418.1408996582031,13.754890441894531,117.95165252685547,5.8591156005859375,19.773103713989258,35.40873718261719,56.47264862060547,25.799840927124023,14.100770950317383,15.028608322143555,15.93415641784668,27.864126205444336,18.308439254760742,10.917993545532227,17.594877243041992,6.8999786376953125,17.854358673095703,8.578821182250977,3.942990303039551,13.115921020507812
1997-08-06,412.18963623046875,12.872344017028809,111.43242645263672,5.309405326843262,19.386611938476562,34.72023391723633,55.17020797729492,25.057950973510742,13.48651123046875,14.080718040466309,14.279231071472168,25.771671295166016,16.64201545715332,10.360909461975098,16.9715576171875,6.258193492889404,17.18331527709961,8.894922256469727,3.766143798828125,12.89667797088623
1997-08-13,409.34344482421875,13.313621520996094,115.2384262084961,5.4166646003723145,19.711259841918945,35.60546875,55.326534271240234,26.196653366088867,13.853527069091797,14.462936401367188,14.249939918518066,25.591033935546875,16.841991424560547,10.575169563293457,16.40488624572754,6.258193492889404,16.753543853759766,8.703789710998535,3.7595930099487305,12.930599212646484
1997-08-20,404.16851806640625,12.99073314666748,109.74079895019531,5.546272277832031,19.17017364501953,34.86778259277344,52.721683502197266,25.074155807495117,13.115087509155273,14.041351318359375,13.825226783752441,25.314912796020508,16.286518096923828,10.284721374511719,16.63155174255371,6.339085102081299,16.527345657348633,8.667027473449707,3.7792446613311768,12.826736450195312
1997-08-27,406.2384948730469,13.464293479919434,113.12401580810547,5.523926258087158,19.54120635986328,35.40873718261719,55.17020797729492,25.25617218017578,13.45114517211914,14.332917213439941,14.030274391174316,26.266502380371094,17.008630752563477,10.451366424560547,16.688220977783203,6.8097381591796875,16.64798927307129,8.644980430603027,3.9495396614074707,13.294106483459473
1997-09-03,425.1272277832031,13.733363151550293,115.2384262084961,5.434541702270508,19.417524337768555,35.40873718261719,55.63910675048828,24.270193099975586,13.831418991088867,14.164114952087402,13.766640663146973,25.63211441040039,16.786439895629883,10.627547264099121,17.424884796142578,6.831795692443848,16.14281463623047,9.181612968444824,4.047787189483643,13.397965431213379
1997-09-10,433.4800109863281,14.077774047851562,118.7273178100586,5.327279567718506,19.55666160583496,38.01520919799805,57.14990997314453,24.17918586730957,13.557269096374512,14.4249906539917,13.883807182312012,27.414426803588867,17.267587661743164,10.389476776123047,17.453205108642578,7.067124843597412,17.2360897064209,9.380097389221191,4.008488178253174,13.423933982849121
1997-09-17,431.9261779785156,14.077774047851562,121.89897918701172,5.434541702270508,19.54120635986328,37.08082580566406,57.618770599365234,25.05898666381836,14.025978088378906,14.54776382446289,14.035075187683105,29.211856842041016,18.551212310791016,10.322813987731934,17.566551208496094,7.295096397399902,17.00989532470703,9.335988998413086,3.884039878845215,13.527803421020508
1997-09-24,427.5240783691406,14.249981880187988,115.55565643310547,5.224489212036133,19.94316864013672,36.98245620727539,56.733131408691406,25.72641372680664,13.062029838562012,14.164114952087402,14.328690528869629,29.242055892944336,17.848024368286133,10.079978942871094,18.448108673095703,7.074479579925537,16.663055419921875,9.460956573486328,3.845027446746826,13.307092666625977
1997-10-01,457.0443420410156,15.326266288757324,127.2908706665039,5.8412394523620605,21.071727752685547,37.91686248779297,60.24945068359375,25.923616409301758,13.477678298950195,15.100208282470703,14.989335060119629,31.809810638427734,18.294490814208984,10.403754234313965,17.623760223388672,7.64808464050293,17.824201583862305,9.95349407196045,3.838468313217163,13.87832260131836
1997-10-08,459.11578369140625,15.050983428955078,127.60807800292969,5.787608623504639,21.380929946899414,38.752906799316406,58.0528564453125,25.074155807495117,12.991276741027832,14.839323997497559,14.269965171813965,30.888427734375,18.127056121826172,10.413283348083496,19.14849281311035,7.986364841461182,17.386884689331055,9.438908576965332,3.779412269592285,13.410957336425781
1997-10-15,461.96429443359375,14.942849159240723,127.1852035522461,6.028942584991455,20.700693130493164,38.50699996948242,59.09886932373047,25.529211044311523,12.045010566711426,14.685867309570312,14.093796730041504,32.172298431396484,17.345718383789062,10.551363945007324,19.766191482543945,8.354061126708984,17.613088607788086,9.777815818786621,3.785975217819214,13.527803421020508
1997-10-22,424.93463134765625,15.223978042602539,118.09296417236328,5.720570087432861,20.3917179107666,37.96604537963867,55.64706039428711,24.118507385253906,12.027323722839355,13.749783515930176,13.56527328491211,33.1087646484375,15.693754196166992,10.160922050476074,18.623458862304688,8.398183822631836,16.919418334960938,9.614601135253906,3.628498077392578,12.761824607849121
1997-10-29,427.0060729980469,15.915973663330078,123.37910461425781,5.966375827789307,21.367177963256836,40.27745056152344,57.26835250854492,24.740436553955078,10.7449951171875,14.76260757446289,13.638681411743164,32.02128219604492,15.749565124511719,10.227582931518555,18.407262802124023,8.45701789855957,17.3714542388916,9.629444122314453,3.818782091140747,12.995508193969727
1997-11-05,413.2818603515625,15.537532806396484,122.37079620361328,5.765263080596924,21.305240631103516,38.823509216308594,56.37926483154297,24.027498245239258,10.7930269241333,14.870020866394043,13.286340713500977,31.47750473022461,15.82768726348877,9.951420783996582,17.69692039489746,8.221689224243164,17.507646560668945,9.903932571411133,3.897517681121826,12.424284934997559
1997-11-12,422.6040344238281,15.872729301452637,122.37079620361328,5.885929584503174,22.110387802124023,40.651084899902344,58.20972442626953,24.83428382873535,11.146891593933105,15.468497276306152,14.035075187683105,32.02128219604492,16.184877395629883,10.20854377746582,18.005760192871094,8.196955680847168,17.7346248626709,10.245194435119629,4.120609283447266,13.004676818847656
1997-11-19,415.8712158203125,16.272785186767578,125.54926300048828,6.028942584991455,23.1942195892334,40.848663330078125,60.87702941894531,26.110952377319336,10.819564819335938,15.771929740905762,15.062744140625,30.059383392333984,16.776464462280273,10.58945083618164,18.376379013061523,8.6171236038208,18.82413101196289,10.289704322814941,4.153416633605957,12.782475471496582
1997-11-26,438.91766357421875,16.748531341552734,139.53451538085938,6.185366153717041,23.921945571899414,43.8616828918457,61.6092414855957,26.931682586669922,11.049579620361328,15.864338874816895,15.473814964294434,31.574480056762695,16.988542556762695,10.83704662322998,18.469024658203125,9.0004301071167,19.141895294189453,10.527101516723633,4.278088092803955,12.795550346374512
1997-12-03,436.84625244140625,16.456592559814453,138.42208862304688,6.2524027824401855,23.364538192749023,42.72563171386719,62.4460334777832,26.840484619140625,10.704558372497559,16.018362045288086,14.977995872497559,30.726016998291016,18.76329231262207,10.994174003601074,17.69692039489746,8.9046049118042,19.353744506835938,10.638387680053711,4.205908298492432,13.043879508972168
1997-12-10,433.52777099609375,16.726909637451172,139.53451538085938,5.729508399963379,23.78260040283203,43.76288986206055,63.07364273071289,25.22944450378418,10.076441764831543,16.095373153686523,15.463532447814941,32.42292022705078,19.14407730102539,10.594213485717773,17.511619567871094,9.05202865600586,20.185985565185547,10.653223991394043,4.278088092803955,13.292207717895508
1997-12-17,431.45489501953125,15.591595649719238,133.33653259277344,5.510517597198486,24.154197692871094,44.4050178527832,59.4649658203125,23.983165740966797,9.934892654418945,16.28020477294922,15.301680564880371,33.02893829345703,18.740318298339844,9.394333839416504,16.984085083007812,8.558154106140137,18.82413101196289,10.58645248413086,3.904080390930176,12.586424827575684
1997-12-24,453.99932861328125,16.4674072265625,136.6738739013672,6.046821594238281,24.525806427001953,44.800167083740234,62.23681640625,25.077444076538086,10.147210121154785,16.3264102935791,15.787223815917969,33.907711029052734,19.14407730102539,9.922846794128418,18.19280433654785,8.911977767944336,19.550458908081055,10.801590919494629,4.166932106018066,13.030810356140137
