Date,AAPL,AIG,BAC,C,CSCO,CVX,GE,GOOGL,IBM,INTC,JNJ,JPM,KO,MSFT,PFE,PG,T,VZ,WMT,XOM
2007-04-30,3.020570755004883,860.1841430664062,35.005767822265625,364.5917053222656,17.96187973022461,37.88544464111328,113.63900756835938,11.693146705627441,53.6888542175293,13.1618013381958,36.968040466308594,32.407508850097656,14.896799087524414,21.642776489257812,11.321505546569824,36.225040435791016,7.783899784088135,14.233644485473633,10.91849422454834,41.5039176940918
2007-05-07,3.258176565170288,881.18798828125,34.80764389038086,361.5819396972656,17.138111114501953,38.238983154296875,113.08837890625,11.584433555603027,55.2636604309082,13.4595365524292,35.70099639892578,32.1119384765625,14.751212120056152,21.876493453979492,11.304781913757324,35.78392028808594,7.80558967590332,14.47519302368164,10.807659149169922,41.854278564453125
2007-05-14,3.296530246734619,876.8171997070312,35.03310012817383,374.4492492675781,16.867816925048828,39.58143997192383,113.057861328125,11.673290252685547,56.530967712402344,13.713261604309082,36.36030578613281,32.352073669433594,14.734416961669922,21.83399772644043,11.594962120056152,36.846126556396484,8.103303909301758,14.909269332885742,10.69229507446289,43.08547592163086
2007-05-21,3.4043962955474854,873.5391845703125,34.97844696044922,375.2663879394531,16.423763275146484,39.04020309448242,114.89318084716797,12.0009126663208,55.060001373291016,13.387036323547363,36.22845458984375,31.797901153564453,14.527246475219727,21.656044006347656,11.632988929748535,36.54428482055664,8.03626823425293,14.877760887145996,10.660115242004395,43.21483612060547
2007-05-28,3.5476200580596924,882.0379028320312,34.691505432128906,371.1134338378906,17.286136627197266,39.56953430175781,114.55667114257812,12.419873237609863,55.77191925048828,13.507864952087402,36.592586517333984,31.95799446105957,14.78200626373291,21.734207153320312,11.696374893188477,36.846126556396484,7.990922451019287,15.056292533874512,11.241866111755371,43.58222961425781
2007-06-04,3.7300939559936523,870.4378051757812,34.716041564941406,363.07958984375,17.041582107543945,38.82845687866211,114.15900421142578,12.794404983520508,53.955440521240234,13.187681198120117,35.853912353515625,31.040517807006836,14.465655326843262,21.35053825378418,11.206208229064941,36.6081428527832,7.937687873840332,15.077309608459473,11.380481719970703,42.78531265258789
2007-06-11,3.610542058944702,882.7282104492188,34.591705322265625,367.5049743652344,17.62721824645996,40.02185821533203,116.60618591308594,12.556134223937988,55.012901306152344,14.643579483032227,36.22323989868164,31.132877349853516,14.440460205078125,21.66316032409668,11.185081481933594,36.31791305541992,7.941627025604248,15.049297332763672,11.212324142456055,44.47230911254883
2007-06-18,3.6854493618011475,867.0308227539062,33.81117248535156,356.8162536621094,17.324748992919922,39.2423210144043,116.97328186035156,13.029945373535156,54.67259979248047,14.317367553710938,35.04600143432617,29.999887466430664,14.548378944396973,20.952651977539062,10.724494934082031,35.42405319213867,7.659692764282227,14.573206901550293,10.869180679321289,42.70250701904297
2007-06-25,3.6566855907440186,852.1848754882812,33.76974105834961,349.19110107421875,17.923259735107422,40.536739349365234,117.94084930419922,12.973355293273926,55.09664535522461,14.341529846191406,35.559600830078125,29.833614349365234,14.742841720581055,20.938446044921875,10.804778099060059,35.51692581176758,8.182169914245605,14.412176132202148,10.932807922363281,43.40629959106445
2007-07-02,3.9641060829162598,852.7930297851562,33.94932556152344,351.98248291015625,18.322263717651367,42.19209671020508,118.55701446533203,13.387846946716309,57.075408935546875,14.909394264221191,35.853912353515625,30.153833389282227,14.824567794799805,21.293697357177734,10.95267105102539,35.685245513916016,8.016554832458496,14.54520034790039,10.996438980102539,44.74140548706055
2007-07-09,4.126804351806641,846.3434448242188,34.19107437133789,357.5650939941406,19.236129760742188,44.9109001159668,121.69961547851562,13.704550743103027,56.85028076171875,15.688681602478027,36.60410690307617,31.05896759033203,14.968316078186035,21.187124252319336,10.94844913482666,36.37016677856445,8.05775260925293,14.76112174987793,11.169147491455078,46.74405288696289
2007-07-16,4.307182312011719,840.1370849609375,33.369110107421875,345.3784484863281,19.043060302734375,44.32863998413086,123.60986328125,12.909320831298828,60.101112365722656,14.830852508544922,35.65770721435547,29.51378631591797,14.996500968933105,22.139192581176758,10.521666526794434,36.07412338256836,7.790491580963135,14.944931030273438,10.921445846557617,47.57720947265625
2007-07-23,4.310179710388184,795.3560791015625,32.74747085571289,319.77978515625,18.644054412841797,40.99870681762695,119.51219940185547,12.70505142211914,60.52516555786133,14.220709800720215,34.49201202392578,27.447324752807617,14.73438835144043,20.88161277770996,10.052628517150879,36.66777801513672,7.826390743255615,14.845955848693848,10.43968677520752,44.29119110107422
2007-07-30,3.9506216049194336,750.0881958007812,32.464271545410156,311.2695007324219,18.95939826965332,38.98727035522461,117.26305389404297,12.484405517578125,58.57255935668945,14.444229125976562,34.94211196899414,27.087392807006836,15.016227722167969,20.576087951660156,9.934313774108887,36.70281219482422,7.868278980255127,15.111063957214355,10.344244003295898,42.4748420715332
2007-08-06,3.7453765869140625,786.95947265625,33.562530517578125,323.7153015136719,20.201461791992188,40.142173767089844,117.78678131103516,12.800857543945312,58.965187072753906,14.55418872833252,35.288368225097656,27.45972442626953,15.495347023010254,20.39845848083496,10.137139320373535,38.16788101196289,7.752595901489258,14.609130859375,10.469228744506836,43.73232650756836
2007-08-13,3.657283306121826,802.6572265625,35.75212860107422,336.1815490722656,19.300485610961914,40.59449005126953,118.46458435058594,12.410937309265137,58.25957107543945,14.384248733520508,35.79043960571289,29.172454833984375,15.345977783203125,20.071630477905273,10.237943649291992,38.14455032348633,7.788495063781738,14.421788215637207,9.882935523986816,43.71491622924805
2007-08-20,4.053994655609131,822.6141967773438,35.82810974121094,334.04656982421875,19.776718139648438,42.26808547973633,121.4223861694336,12.782243728637695,59.48887252807617,15.04581356048584,35.70964050292969,28.514678955078125,15.219148635864258,20.541259765625,10.580058097839355,38.48308563232422,8.049776077270508,15.072174072265625,9.989896774291992,44.52021026611328
2007-08-27,4.149275779724121,803.1441040039062,35.006134033203125,322.8885803222656,20.542570114135742,42.5297737121582,119.75868225097656,12.788447380065918,61.30125045776367,15.628460884094238,35.89756774902344,27.627277374267578,15.157143592834473,20.484216690063477,10.622825622558594,38.12118911743164,7.95204496383667,14.803547859191895,9.964777946472168,44.54097366333008
2007-09-03,3.9482247829437256,773.33056640625,33.859519958496094,313.2461242675781,20.285140991210938,42.476463317871094,119.388916015625,12.890210151672363,60.70237731933594,15.458521842956543,35.833648681640625,27.0067138671875,15.385432243347168,20.277450561523438,10.37050724029541,38.21458435058594,7.72467565536499,14.61266040802002,9.681568145751953,44.551387786865234
2007-09-10,4.159165382385254,792.87060546875,34.9396858215332,321.2357177734375,20.310880661010742,43.930320739746094,124.31855773925781,13.123517990112305,60.48171615600586,15.130779266357422,36.71670913696289,28.260250091552734,15.895559310913086,20.70525550842285,10.387621879577637,39.58042526245117,8.065729141235352,15.029767036437988,9.893970489501953,46.0684700012207
2007-09-17,4.31916618347168,820.5778198242188,35.84203338623047,327.22784423828125,20.7871150970459,45.960838317871094,127.09146881103516,13.901618957519531,61.34856414794922,15.701295852661133,37.83216094970703,29.24695587158203,16.035785675048828,20.427186965942383,10.51591682434082,40.50266647338867,8.482583045959473,15.687226295471191,10.101812362670898,47.95961380004883
2007-09-24,4.598420143127441,825.7037963867188,35.163536071777344,321.4423828125,21.32127571105957,45.350223541259766,128.41444396972656,14.07957935333252,61.88437271118164,15.69522762298584,38.16911697387695,28.434009552001953,16.296667098999023,21.00470733642578,10.447497367858887,41.057159423828125,8.438700675964355,15.651876449584961,9.969342231750488,48.08951187133789
2007-10-01,4.837526321411133,846.9412841796875,36.87028121948242,332.6690673828125,21.012371063232422,44.73963928222656,129.56204223632812,14.744254112243652,61.09638214111328,15.501008987426758,38.48865509033203,29.526195526123047,16.466812133789062,21.27564239501953,10.939289093017578,41.34319305419922,8.404794692993164,15.984148979187012,10.362177848815918,47.4660530090332
2007-10-08,5.011312484741211,831.0742797851562,36.422603607177734,329.7073059082031,21.186138153076172,44.298606872558594,127.26670837402344,15.81994915008545,61.88961410522461,15.507078170776367,38.308555603027344,29.29058074951172,16.390249252319336,21.51093292236328,10.80243968963623,41.85100173950195,8.530194282531738,16.247543334960938,10.748165130615234,48.567508697509766
2007-10-15,5.106296539306641,772.24365234375,33.274871826171875,291.75689697265625,20.27227210998535,43.261558532714844,124.1959457397461,16.001632690429688,58.98451232910156,15.96227741241455,37.315101623535156,28.16449737548828,16.66248321533203,21.51093292236328,10.293535232543945,41.3256721496582,8.34462833404541,15.797910690307617,10.273102760314941,47.87130355834961
2007-10-22,5.53416633605957,758.5734252929688,33.596656799316406,293.6166076660156,20.529691696166992,44.414939880371094,125.25052642822266,16.74349594116211,59.74629592895508,15.74378490447998,37.35576248168945,29.60338020324707,17.459299087524414,24.976064682006836,10.396174430847168,42.08819580078125,8.36277961730957,16.27252197265625,10.195452690124512,47.907684326171875
2007-10-29,5.629151344299316,721.5907592773438,31.55413818359375,259.8675231933594,20.922269821166992,42.87871170043945,125.09547424316406,17.653146743774414,60.198062896728516,16.2657470703125,37.634647369384766,26.99462890625,17.158716201782227,26.42344093322754,10.122474670410156,40.79767608642578,8.153005599975586,15.837170600891113,10.092676162719727,45.68398666381836
2007-11-05,4.954980850219727,696.4468994140625,30.76371955871582,230.95469665527344,18.393054962158203,42.287471771240234,119.04695129394531,16.47966194152832,52.664772033691406,15.264304161071777,37.85540008544922,26.46912384033203,17.249460220336914,24.04918098449707,9.763246536254883,41.30802536010742,7.906923770904541,15.262625694274902,9.798049926757812,45.12287902832031
2007-11-12,4.985544204711914,688.8799438476562,31.03651237487793,237.2343292236328,19.268308639526367,41.66716003417969,119.88442993164062,15.726627349853516,55.245052337646484,15.548362731933594,39.36008834838867,26.957101821899414,17.757043838500977,24.30585289001465,10.125441551208496,42.93290328979492,7.977518558502197,15.590933799743652,10.583719253540039,44.385562896728516
2007-11-19,5.139854431152344,647.259033203125,30.183137893676758,221.18617248535156,18.463855743408203,42.284000396728516,116.84469604492188,16.795618057250977,54.854923248291016,15.280173301696777,38.85464859008789,26.243900299072266,17.666309356689453,24.40052032470703,9.947952270507812,42.73933029174805,7.590240955352783,15.216232299804688,10.444400787353516,46.04936218261719
2007-11-26,5.4598588943481445,709.5070190429688,32.26762771606445,232.3500518798828,18.032670974731445,42.82063293457031,118.76783752441406,17.20018196105957,55.4506721496582,15.895772933959961,39.59904479980469,28.539854049682617,17.609590530395508,24.035694122314453,10.28560733795166,43.408023834228516,7.707231521606445,15.419638633728027,10.940016746520996,46.50313186645508
2007-12-03,5.821812629699707,750.0296020507812,31.73599624633789,239.39747619628906,17.665834426879883,44.37696838378906,115.47982788085938,17.74299430847168,57.390724182128906,16.90144920349121,39.563968658447266,28.827625274658203,18.00453758239746,24.700969696044922,10.562664031982422,43.478424072265625,7.759671688079834,16.16546630859375,11.19581127166748,47.72359848022461
2007-12-10,5.704655647277832,681.6875,29.91891098022461,214.20867919921875,18.4381103515625,44.89409255981445,114.48731231689453,17.12472915649414,55.76167297363281,16.023765563964844,39.51137161254883,28.277103424072266,18.192703247070312,25.258943557739258,9.999902725219727,43.349369049072266,8.298234939575195,15.833596229553223,10.87834644317627,47.55671310424805
2007-12-17,5.810125350952148,714.5161743164062,29.748586654663086,210.9990997314453,18.405933380126953,45.879615783691406,115.20069885253906,17.291770935058594,58.54533004760742,16.43213653564453,39.768558502197266,27.595195770263672,17.981731414794922,25.795454025268555,10.060506820678711,43.454952239990234,8.366816520690918,15.815749168395996,11.060444831848145,48.73024368286133
2007-12-24,5.9875078201293945,709.7388916015625,29.16667938232422,204.37042236328125,17.736629486083984,46.27967071533203,116.8112564086914,17.436717987060547,58.039207458496094,16.310230255126953,39.38859939575195,27.06344985961914,17.753637313842773,25.8383731842041,9.913323402404785,43.554691314697266,8.560453414916992,15.922810554504395,11.030618667602539,49.549102783203125
