Date,AIG,BAC,BMY,C,CSCO,CVX,GE,HD,IBM,INTC,JNJ,KO,MRK,MSFT,PFE,PG,T,VZ,WMT,XOM
2001-06-18,998.67138671875,16.849573135375977,19.871055603027344,282.13140869140625,11.275246620178223,18.638816833496094,136.2485809326172,29.45415496826172,55.93764114379883,15.66614055633545,27.02027702331543,10.490832328796387,25.75800132751465,20.974735260009766,15.595754623413086,16.189136505126953,5.3369364738464355,13.816033363342285,10.674405097961426,20.08278465270996
2001-06-25,998.5540771484375,16.329984664916992,19.086429595947266,279.1728515625,11.712869644165039,17.80466079711914,128.7347412109375,27.438669204711914,56.24985122680664,16.657018661499023,25.766996383666992,11.017210960388184,24.280153274536133,22.24547004699707,14.597092628479004,16.322172164916992,5.5031561851501465,14.065800666809082,10.437338829040527,19.734834671020508
2001-07-02,991.2716674804688,15.875699043273926,19.378387451171875,268.3419494628906,10.80544376373291,17.903032302856445,123.19121551513672,26.346696853637695,52.78071594238281,16.190053939819336,25.999074935913086,10.91928482055664,24.10159683227539,20.130619049072266,14.597092628479004,16.629167556762695,5.494915008544922,14.005331039428711,10.125079154968262,19.61058807373047
2001-07-09,992.6814575195312,16.38983917236328,19.353843688964844,258.14501953125,12.060392379760742,17.58824348449707,125.0666732788086,28.286684036254883,53.78678512573242,17.192325592041016,27.36066436767578,11.26449203491211,23.36456298828125,21.739606857299805,14.006654739379883,17.432485580444336,5.81048059463501,14.630204200744629,11.314252853393555,19.425329208374023
2001-07-16,986.8078002929688,17.09711265563965,20.557031631469727,267.12677001953125,11.577716827392578,17.49971580505371,122.90536499023438,28.693256378173828,52.384246826171875,17.044269561767578,28.10335350036621,11.288969039916992,25.237531661987305,21.081382751464844,15.09642505645752,17.419700622558594,5.9420599937438965,14.863227844238281,11.609402656555176,19.592517852783203
2001-07-23,959.9091186523438,17.2739315032959,20.700092315673828,264.4322814941406,12.266332626342773,17.92269515991211,117.68650817871094,28.838476181030273,51.88865280151367,16.639944076538086,27.34004020690918,10.965794563293457,24.747438430786133,19.950834274291992,14.520559310913086,18.12708854675293,6.076416015625,14.863227844238281,11.851089477539062,19.30784034729004
2001-07-30,958.9691162109375,17.233129501342773,21.202648162841797,270.13824462890625,12.903458595275879,17.84008026123047,112.6785888671875,28.536439895629883,53.613319396972656,18.040836334228516,27.634021759033203,10.943764686584473,25.875764846801758,20.383556365966797,14.848584175109863,18.062780380249023,6.023782253265381,14.214463233947754,11.84681224822998,18.64361000061035
2001-08-06,959.4393310546875,17.110715866088867,21.85295295715332,263.097412109375,11.796530723571777,18.050586700439453,112.20418548583984,28.14728546142578,52.01252746582031,17.066282272338867,28.376707077026367,11.181249618530273,26.225290298461914,19.966064453125,14.979792594909668,18.487205505371094,6.166448593139648,14.280672073364258,11.463963508605957,18.684276580810547
2001-08-13,930.9049682617188,17.053586959838867,21.197751998901367,246.9850311279297,10.689598083496094,18.101730346679688,107.53892517089844,28.594533920288086,51.90255355834961,15.995013236999512,27.721702575683594,11.639066696166992,26.270889282226562,18.856849670410156,15.216697692871094,19.2280330657959,5.893581867218018,13.90200138092041,10.865100860595703,18.389179229736328
2001-08-20,907.283447265625,17.20321273803711,22.75868034362793,255.99517822265625,11.745041847229004,18.386720657348633,110.6754379272461,29.006919860839844,53.09352111816406,16.570537567138672,28.25274085998535,12.047937393188477,26.221487045288086,18.908649444580078,15.104072570800781,19.806806564331055,5.90189266204834,13.798733711242676,10.897184371948242,18.94808578491211
2001-08-27,919.0352783203125,16.72987174987793,21.63712501525879,242.74497985839844,10.509401321411133,17.980546951293945,107.80242919921875,26.689393997192383,49.599945068359375,15.932324409484863,27.274751663208008,11.915726661682129,24.732236862182617,17.384992599487305,14.000414848327637,19.07369041442871,5.666430473327637,13.24000358581543,10.276930809020996,18.243776321411133
2001-09-03,859.6860961914062,15.938262939453125,21.65254020690918,230.130615234375,9.241582870483398,18.307477951049805,104.53409576416016,23.80463981628418,47.932533264160156,14.752788543701172,28.837451934814453,12.17524242401123,24.556324005126953,16.882179260253906,13.52166748046875,19.1251277923584,5.67889404296875,12.988452911376953,9.885533332824707,18.58457374572754
2001-09-10,872.73095703125,15.825708389282227,22.400236129760742,224.9896240234375,9.312374114990234,18.168771743774414,103.71704864501953,23.57210922241211,47.87301254272461,14.855359077453613,28.780542373657227,12.229107856750488,25.243745803833008,17.546491622924805,13.949244499206543,19.08656120300293,6.015475273132324,13.425366401672363,9.887669563293457,18.739057540893555
